Key,Datetime,Home,Away,Spread,APts,HPts,AFD,HFD,AFum,HFum,AFumL,HFumL,APY,HPY,APA,HPA,API,HPI,APS,HPS,APSY,HPSY,ARA,HRA,ARY,HRY,ADaysSLG,HDaysSLG,Aqb_relinquished,Hqb_relinquished,Arb_relinquished,Hrb_relinquished,Awrte_relinquished,Hwrte_relinquished,Aqb_val_lost,Hqb_val_lost,Arb_val_lost,Hrb_val_lost,Awrte_val_lost,Hwrte_val_lost,Anon_key_relinquished,Hnon_key_relinquished,AZDiff,H_LWGAdv,Turf,Grass,Hybrid,Roof_Open,Roof_Fixed,Roof_Retract
20160918HOU,2016-09-18 13:02:00,HOU,KAN,7,25.5,23.0,6.5,4.25,0.0,0.25,0.0,0.0,258.75,230.0,38.25,35.0,0.625,0.625,0.75,0.5,8.25,4.0,26.5,30.5,107.0,118.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0,0.0,1,0,0,0,0,1
20160918NYG,2016-09-18 13:03:00,NYG,NOR,3,25.75,22.25,6.75,4.5,0.5,0.25,0.25,0.0,281.0,227.0,36.75,33.25,0.375,0.625,0.25,0.5,1.0,1.0,27.25,27.75,108.25,114.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1,-1.0,1,0,0,1,0,0
20160918CLE,2016-09-18 13:02:00,CLE,BAL,-5,20.5,19.75,4.5,3.5,0.25,0.5,0.25,0.0,232.5,218.25,34.5,32.75,0.375,0.625,1.0,0.75,8.25,5.5,28.75,27.0,107.0,116.25,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,-1.0,0,1,0,1,0,0
20160918MIN,2016-09-18 20:32:00,MIN,GNB,3,24.0,23.5,4.5,3.75,0.25,0.0,0.0,0.0,226.0,235.25,34.75,34.5,0.375,0.375,0.25,0.0,0.0,0.0,28.0,28.75,110.0,102.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0.0,1,0,0,0,1,0
20160918CAR,2016-09-18 13:03:00,CAR,SFO,19,24.25,22.25,7.0,5.25,0.5,0.0,0.25,0.0,218.75,220.25,35.0,34.5,0.375,0.625,0.0,0.75,0.0,4.5,32.25,29.75,123.75,125.5,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,-1.0,0,1,0,1,0,0
20160918DET,2016-09-18 13:02:00,DET,TEN,-1,21.25,27.0,4.75,7.0,0.5,0.0,0.5,0.0,239.25,259.25,36.5,36.0,0.625,0.375,0.5,0.25,4.75,2.0,27.25,27.75,102.25,115.25,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,-1.0,1,0,0,0,1,0
20160918LAR,2016-09-18 16:08:00,LAR,SEA,6,20.25,17.25,5.25,2.5,0.25,0.0,0.25,0.0,236.25,206.25,37.0,35.0,0.625,0.875,0.75,0.5,4.5,2.5,29.75,27.5,114.25,102.5,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,-1.0,0,1,0,1,0,0
20160918DEN,2016-09-18 16:25:00,DEN,IND,14,26.0,22.5,6.25,5.25,0.0,0.25,0.0,0.25,268.25,216.0,38.0,32.75,0.375,0.875,0.5,0.5,4.25,4.75,26.5,29.0,106.75,123.25,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,-2,0.0,0,1,0,1,0,0
20160918ARI,2016-09-18 13:05:00,ARI,TAM,33,25.0,22.5,5.0,5.25,0.0,0.25,0.0,0.0,246.5,239.25,34.25,35.5,0.625,0.375,0.0,0.75,0.0,4.75,28.75,26.5,108.75,109.25,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2,1.0,0,1,0,0,0,1
20160918PIT,2016-09-18 13:02:00,PIT,CIN,8,23.0,26.75,4.5,5.75,0.0,0.5,0.0,0.0,257.25,248.75,33.75,35.5,0.625,0.625,1.75,0.25,10.5,2.5,26.5,29.25,100.5,123.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0.0,0,1,0,1,0,0
20160919CHI,2016-09-19 20:30:00,CHI,PHI,-15,24.5,20.75,5.75,3.5,0.5,0.5,0.0,0.0,243.75,222.5,35.5,33.5,0.375,0.625,0.5,1.25,2.0,7.75,30.25,26.75,119.5,104.5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1,-1.0,0,1,0,1,0,0
20160922NWE,2016-09-22 20:26:00,NWE,HOU,27,22.200000000000003,24.6,6.4,9.600000000000001,0.2,1.2000000000000002,0.0,0.6000000000000001,234.8,252.8,34.6,34.6,0.9,0.30000000000000004,0.8,0.8,6.0,5.800000000000001,31.200000000000003,31.200000000000003,114.20000000000002,122.4,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.340756780296441,0.0,0.0,0.0,2.0,0.0,1,0.0,1,0,0,1,0,0
20160925SEA,2016-09-25 16:05:00,SEA,SFO,19,24.800000000000004,16.8,8.8,7.6000000000000005,0.6000000000000001,0.8,0.4,0.4,222.4,236.8,35.2,36.6,0.7000000000000001,0.5,0.4,1.0,1.2000000000000002,6.6,31.0,28.6,112.0,104.80000000000001,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,1,0,0
20160925NYG,2016-09-25 13:02:00,NYG,WAS,-2,21.6,21.0,8.4,8.0,0.2,0.8,0.0,0.6000000000000001,276.8,252.20000000000005,38.800000000000004,34.800000000000004,0.9000000000000001,0.5,0.4,0.8,2.8000000000000003,3.8,23.200000000000003,28.6,96.4,104.4,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3,0.0,1,0,0,1,0,0
20160925BUF,2016-09-25 13:02:00,BUF,ARI,15,26.0,21.400000000000002,8.2,5.4,0.2,0.2,0.0,0.0,253.60000000000002,221.4,35.2,31.6,0.30000000000000004,0.5,0.8,0.4,4.6000000000000005,3.2,27.200000000000003,26.000000000000004,108.4,99.2,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2,0.0,1,0,0,1,0,0
20160925TEN,2016-09-25 13:02:00,TEN,OAK,-7,26.400000000000002,20.2,10.8,8.200000000000001,0.4,0.6000000000000001,0.0,0.4,264.6,236.20000000000002,37.6,35.800000000000004,0.30000000000000004,0.7,0.2,1.0,0.0,6.6000000000000005,27.6,26.6,133.4,109.60000000000001,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,-1.0,0,1,0,1,0,0
20160925TAM,2016-09-25 16:05:00,TAM,LAR,-5,15.600000000000001,21.4,5.4,8.2,0.0,0.2,0.0,0.2,208.8,241.40000000000003,34.0,37.800000000000004,0.7000000000000001,1.3,1.0,0.6000000000000001,6.0,4.4,27.0,27.2,94.8,104.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.489225691092166,0.0,0.0,0.0,3.0,3,-1.0,0,1,0,1,0,0
20160925MIA,2016-09-25 13:02:00,MIA,CLE,6,19.8,20.6,6.200000000000001,6.800000000000001,1.0,1.0,0.0,0.4,223.00000000000003,248.4,32.800000000000004,35.8,0.9,0.7000000000000001,1.2000000000000002,1.0,8.0,7.2,26.200000000000003,24.6,122.0,95.80000000000001,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.119279805940867,0.0,0.0,5.0,1.0,0,-1.0,1,0,0,1,0,0
20160925CIN,2016-09-25 13:02:00,CIN,DEN,-12,24.8,21.6,9.0,7.800000000000001,0.2,0.4,0.2,0.4,226.0,279.0,32.800000000000004,37.8,0.9000000000000001,0.5,0.6000000000000001,1.6,3.8000000000000003,8.4,29.400000000000002,24.800000000000004,125.4,89.60000000000001,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,-1.0,1,0,0,1,0,0
20160925IND,2016-09-25 16:25:00,IND,SDG,4,26.800000000000004,24.8,10.0,8.8,0.2,0.2,0.2,0.2,229.00000000000003,248.60000000000002,33.2,38.400000000000006,0.30000000000000004,0.5,0.8,1.4,4.6,8.8,30.8,25.400000000000002,130.0,102.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3,-1.0,1,0,0,0,0,1
20160925DAL,2016-09-25 20:31:00,DAL,CHI,14,19.400000000000002,23.0,6.0,9.600000000000001,0.8,0.4,0.4,0.2,222.0,242.0,32.6,36.0,0.7,0.30000000000000004,1.6,0.8,9.2,2.8000000000000003,25.000000000000004,29.400000000000002,96.4,109.60000000000001,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,-1.0,1,0,0,0,0,1
20160925KAN,2016-09-25 16:26:00,KAN,NYJ,21,25.6,22.800000000000004,10.0,8.0,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,252.60000000000002,241.4,34.8,38.0,0.5,0.5,0.4,1.4000000000000001,1.0,9.4,30.6,25.000000000000004,124.0,109.4,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-1,0.0,0,1,0,1,0,0
20160925JAX,2016-09-25 13:02:00,JAX,BAL,-2,21.400000000000002,21.200000000000003,8.0,8.0,0.2,0.4,0.2,0.2,246.4,264.8,36.6,38.8,0.7000000000000001,0.9,0.8,1.0,6.6000000000000005,6.0,28.2,24.8,101.60000000000001,92.4,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0,1,0,1,0,0
20160925GNB,2016-09-25 13:02:00,GNB,DET,7,24.6,22.000000000000004,10.0,7.6,0.0,1.0,0.0,0.4,255.0,216.8,36.8,35.0,0.5,0.5,1.0,1.2,6.0,6.6000000000000005,26.800000000000004,27.000000000000004,119.60000000000001,104.6,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1,-1.0,0,0,1,1,0,0
20160925PHI,2016-09-25 16:25:00,PHI,PIT,31,26.200000000000003,25.400000000000002,8.4,8.8,0.4,0.4,0.0,0.0,249.0,231.0,35.800000000000004,35.2,0.9,0.30000000000000004,0.4,0.8,3.8,3.6,30.6,30.6,123.2,115.60000000000001,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0,-1.0,0,0,1,1,0,0
20160925CAR,2016-09-25 13:02:00,CAR,MIN,-12,22.200000000000003,27.0,6.0,9.4,0.4,0.6000000000000001,0.2,0.6000000000000001,239.00000000000003,246.8,33.800000000000004,35.6,0.30000000000000004,0.7,0.8,0.8,6.4,3.6,27.4,31.200000000000003,88.0,135.60000000000002,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.312721491035525,0.0,0.0,1.0,0.0,1,0.0,0,1,0,1,0,0
20160926NOR,2016-09-26 20:30:00,NOR,ATL,-13,25.6,23.200000000000003,9.200000000000001,8.600000000000001,0.0,0.4,0.0,0.2,283.20000000000005,274.20000000000005,35.6,38.2,0.5,0.30000000000000004,0.8,0.6000000000000001,3.8000000000000007,4.0,27.6,24.400000000000002,107.2,94.80000000000001,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-1,0.0,1,0,0,0,1,0
20160929CIN,2016-09-29 20:26:00,CIN,MIA,15,22.166666666666668,20.833333333333336,9.5,9.833333333333334,1.0,0.5,0.5,0.5,258.8333333333333,264.0,36.33333333333333,36.666666666666664,0.9166666666666667,0.5833333333333334,1.0,2.0,7.333333333333333,9.833333333333334,24.66666666666667,25.500000000000004,99.0,98.5,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.119279805940867,0.0,0.0,0.0,3.0,0.0,0,0.0,1,0,0,1,0,0
20161002HOU,2016-10-02 13:02:00,HOU,TEN,7,18.5,18.500000000000004,10.000000000000002,8.5,0.8333333333333335,0.5,0.5,0.3333333333333333,232.16666666666669,224.83333333333334,35.33333333333334,35.66666666666667,0.9166666666666667,0.9166666666666666,1.0,1.0,5.833333333333334,8.5,27.0,30.500000000000004,121.5,113.33333333333334,7.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.340756780296441,0.0,0.0,2.0,3.0,0,-1.0,1,0,0,0,0,1
20161002NWE,2016-10-02 13:02:00,NWE,BUF,-16,23.333333333333336,25.000000000000004,7.166666666666668,10.500000000000002,0.6666666666666667,1.166666666666667,0.0,0.5000000000000001,199.33333333333334,226.83333333333334,30.5,32.0,0.5833333333333334,0.25000000000000006,1.0,0.8333333333333334,7.666666666666667,5.833333333333334,27.000000000000004,32.5,117.33333333333334,132.83333333333334,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,1,0,0,1,0,0
20161002NYJ,2016-10-02 13:03:00,NYJ,SEA,-10,20.166666666666668,21.833333333333336,9.333333333333334,11.166666666666668,0.8333333333333334,1.0,0.5,0.5,245.83333333333334,241.83333333333337,35.833333333333336,36.333333333333336,0.5833333333333334,1.4166666666666667,1.1666666666666667,0.33333333333333337,8.333333333333332,0.8333333333333334,29.0,29.16666666666667,108.5,122.83333333333334,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.21832872357716102,0.0,0.0,1.35289675755511,0.0,2.0,3,-1.0,1,0,0,1,0,0
20161002JAX,2016-10-02 09:35:00,JAX,IND,3,25.0,20.500000000000004,11.333333333333334,9.0,0.5,0.33333333333333337,0.33333333333333337,0.16666666666666669,260.0,248.66666666666669,38.16666666666667,38.66666666666667,0.5833333333333334,1.25,1.5,1.5,9.666666666666668,9.333333333333332,25.5,24.166666666666668,100.5,85.00000000000001,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0,0.0,0,1,0,1,0,0
20161002CHI,2016-10-02 13:00:00,CHI,DET,3,25.000000000000004,19.0,12.0,8.5,0.0,1.3333333333333335,0.0,0.6666666666666667,273.8333333333333,237.0,37.5,35.333333333333336,0.5833333333333334,0.5833333333333334,1.3333333333333335,1.5000000000000002,7.833333333333333,8.5,26.16666666666667,23.166666666666668,108.0,93.33333333333334,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1,0.0,0,1,0,1,0,0
20161002ATL,2016-10-02 13:04:00,ATL,CAR,15,24.166666666666668,28.833333333333336,10.833333333333334,12.0,0.5000000000000001,0.0,0.5000000000000001,0.0,239.16666666666669,273.50000000000006,35.66666666666667,34.66666666666667,1.0833333333333335,0.4166666666666667,2.0,1.0,13.666666666666666,5.666666666666668,30.66666666666667,28.16666666666667,130.50000000000003,125.5,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.312721491035525,0.0,0.0,0.0,2.0,2.0,0,-1.0,1,0,0,0,1,0
20161002SFO,2016-10-02 16:25:00,SFO,DAL,-7,24.333333333333336,23.66666666666667,12.166666666666668,9.333333333333334,0.5,0.6666666666666667,0.33333333333333337,0.33333333333333337,243.0,205.16666666666669,34.0,33.5,0.25000000000000006,0.75,0.6666666666666667,0.33333333333333337,2.3333333333333335,1.0000000000000002,31.333333333333336,31.0,124.5,115.83333333333334,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-2,-1.0,0,1,0,1,0,0
20161002BAL,2016-10-02 13:02:00,BAL,OAK,-1,24.833333333333336,21.000000000000004,11.833333333333336,9.666666666666668,0.33333333333333337,0.5,0.0,0.33333333333333337,261.33333333333337,238.5,37.16666666666667,37.16666666666667,0.41666666666666674,0.9166666666666667,0.33333333333333337,1.0,0.6666666666666666,8.0,27.16666666666667,27.166666666666668,131.66666666666669,98.66666666666667,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,0.0,0,1,0,1,0,0
20161002ARI,2016-10-02 16:25:00,ARI,LAR,-4,19.166666666666668,24.666666666666668,7.500000000000001,11.0,0.16666666666666666,0.6666666666666667,0.16666666666666666,0.16666666666666666,204.50000000000003,254.66666666666669,32.66666666666667,37.66666666666667,0.75,0.9166666666666667,1.0,1.5,6.166666666666666,8.333333333333334,28.0,26.33333333333334,101.83333333333333,105.00000000000001,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0,1,0,0,0,1
20161002WAS,2016-10-02 13:05:00,WAS,CLE,11,20.5,22.833333333333336,8.666666666666668,10.333333333333334,1.3333333333333335,0.6666666666666667,0.16666666666666666,0.16666666666666666,229.33333333333337,282.83333333333337,33.66666666666667,38.333333333333336,0.75,0.7500000000000001,1.666666666666667,0.6666666666666667,9.666666666666668,4.666666666666666,27.166666666666668,24.333333333333336,129.83333333333334,95.33333333333334,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,-3,0.0,0,1,0,1,0,0
