Key,Datetime,Home,Away,Spread,APts,HPts,AFD,HFD,AFum,HFum,AFumL,HFumL,APY,HPY,APA,HPA,API,HPI,APS,HPS,APSY,HPSY,ARA,HRA,ARY,HRY
20171015ARI,2017-10-15 16:05:00,ARI,TAM,5,12.142857142857144,10.125000000000002,12.571428571428571,13.000000000000002,0.8571428571428572,0.5000000000000001,0.14285714285714288,0.25,164.57142857142856,180.625,22.142857142857146,28.375,0.4285714285714287,0.6250000000000001,1.0,2.375,6.571428571428571,16.000000000000004,12.285714285714285,12.5,49.142857142857146,32.375
20171015KAN,2017-10-15 16:25:00,KAN,PIT,-6,12.375,20.5,12.5,14.5,0.5,0.875,0.25,0.12500000000000003,151.125,161.25000000000003,24.375000000000004,19.75,0.875,0.0,1.125,2.125,7.5,12.625,16.0,17.125,56.25,97.625
20171015JAX,2017-10-15 16:05:00,JAX,LAR,-10,19.000000000000004,17.375,13.0,12.25,1.625,0.3750000000000001,0.8750000000000001,0.12500000000000003,169.5,99.75,20.75,17.125,0.375,0.5,0.7500000000000002,0.625,5.5,3.625000000000001,17.5,21.875,69.25,103.25
20171015WAS,2017-10-15 13:00:00,WAS,SFO,2,11.125,13.0,11.5,10.000000000000002,0.625,1.5714285714285716,0.25000000000000006,0.8571428571428572,138.625,133.14285714285714,24.250000000000004,17.28571428571429,0.5,0.14285714285714288,1.8750000000000002,1.0000000000000002,12.750000000000002,10.285714285714288,14.500000000000002,16.571428571428573,60.49999999999999,74.28571428571429
20171015NYJ,2017-10-15 13:00:00,NYJ,NWE,-7,18.5,11.5,15.250000000000004,9.5,0.75,1.3750000000000002,0.25,0.5,200.25000000000003,118.375,24.375,18.500000000000004,0.125,0.5,2.0,1.875,12.5,13.0,16.0,15.5,61.875,69.625
20171015BAL,2017-10-15 13:00:00,BAL,CHI,-3,9.75,11.250000000000002,11.625,11.250000000000004,1.5000000000000002,0.875,0.75,0.375,114.25,99.0,20.750000000000004,19.125000000000004,0.75,0.75,1.1250000000000002,1.125,10.625000000000004,8.375000000000002,16.5,19.125,73.125,81.5
20171015ATL,2017-10-15 13:00:00,ATL,MIA,-3,5.857142857142858,14.85714285714286,8.571428571428571,12.571428571428571,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.14285714285714285,89.42857142857143,150.0,19.142857142857146,19.285714285714285,0.5714285714285714,0.7142857142857143,1.4285714285714286,1.142857142857143,11.428571428571429,8.428571428571429,13.285714285714285,15.285714285714286,42.71428571428572,71.85714285714286
20171015NOR,2017-10-15 13:00:00,NOR,DET,14,15.375000000000002,13.285714285714288,11.250000000000002,11.714285714285715,0.625,0.4285714285714286,0.25,0.0,125.375,158.00000000000003,21.625,21.714285714285715,0.12500000000000003,0.0,2.25,0.5714285714285714,14.125,4.142857142857142,15.500000000000002,13.285714285714286,54.75,53.714285714285715
20171016TEN,2017-10-16 20:30:00,TEN,IND,14,12.125,13.750000000000002,10.625000000000002,10.75,1.5000000000000002,0.375,0.375,0.375,126.25000000000001,114.875,18.125,19.000000000000004,0.6250000000000002,0.625,2.25,1.25,14.375,4.375,18.625,16.375,62.5,78.00000000000001
20171019OAK,2017-10-19 20:25:00,OAK,KAN,1,19.666666666666664,13.777777777777779,14.222222222222221,10.11111111111111,0.8888888888888888,1.0,0.11111111111111113,0.2222222222222222,168.11111111111111,123.1111111111111,21.333333333333332,20.22222222222222,0.0,0.5555555555555556,2.2222222222222223,1.4444444444444444,13.777777777777777,8.999999999999998,16.88888888888889,14.555555555555555,89.88888888888889,62.44444444444444
20171022NWE,2017-10-22 20:30:00,NWE,ATL,16,15.125000000000002,19.11111111111111,13.375,16.111111111111114,0.5,0.7777777777777777,0.125,0.3333333333333333,161.125,206.55555555555557,21.25,25.888888888888886,0.75,0.2222222222222222,1.2500000000000002,1.7777777777777777,8.5,11.11111111111111,15.75,17.0,75.375,68.11111111111111
20171022MIA,2017-10-22 13:00:00,MIA,NYJ,3,12.11111111111111,7.625,11.0,10.0,1.3333333333333335,0.5,0.5555555555555556,0.125,142.33333333333331,97.125,21.666666666666668,20.875000000000004,0.6666666666666666,0.625,2.1111111111111107,1.25,13.777777777777779,10.0,16.444444444444443,15.5,70.11111111111111,54.62500000000001
20171022LAR,2017-10-22 13:00:00,LAR,ARI,33,13.222222222222225,19.888888888888893,14.111111111111112,12.88888888888889,0.7777777777777779,1.6666666666666665,0.3333333333333333,0.8888888888888888,190.77777777777777,162.55555555555554,27.666666666666664,20.777777777777775,0.6666666666666667,0.3333333333333333,2.3333333333333335,1.0000000000000002,15.444444444444446,6.777777777777777,15.0,19.11111111111111,46.55555555555556,77.33333333333333
20171022LAC,2017-10-22 16:25:00,LAC,DEN,21,13.5,12.88888888888889,13.125000000000004,13.777777777777779,1.125,0.5555555555555556,0.37500000000000006,0.2222222222222222,144.875,177.44444444444443,22.5,25.555555555555554,0.7500000000000001,0.5555555555555556,2.125,0.7777777777777777,15.375000000000004,4.0,18.375,14.666666666666666,77.25,52.66666666666667
20171022GNB,2017-10-22 13:00:00,GNB,NOR,-9,18.125,16.333333333333332,12.625,14.222222222222221,0.625,0.5555555555555556,0.125,0.2222222222222222,161.50000000000003,153.33333333333337,22.875,25.22222222222222,0.25,0.6666666666666666,0.5,2.5555555555555562,3.6249999999999996,18.0,16.25,14.777777777777779,71.125,58.888888888888886
20171022IND,2017-10-22 13:00:00,IND,JAX,-27,17.333333333333332,13.222222222222221,12.999999999999998,11.444444444444445,0.5555555555555556,1.4444444444444446,0.11111111111111113,0.4444444444444444,113.1111111111111,135.77777777777777,19.11111111111111,20.22222222222222,0.5555555555555556,0.5555555555555557,1.1111111111111112,2.0,5.555555555555555,12.777777777777777,22.333333333333332,18.777777777777775,110.55555555555554,65.0
20171022CLE,2017-10-22 13:00:00,CLE,TEN,-3,16.22222222222222,10.444444444444445,12.333333333333332,13.222222222222221,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.2222222222222222,136.0,141.1111111111111,20.44444444444445,26.0,0.6666666666666667,1.5555555555555554,1.2222222222222223,1.9999999999999998,4.0,10.88888888888889,18.333333333333332,15.444444444444445,88.0,64.44444444444444
20171022CHI,2017-10-22 13:00:00,CHI,CAR,14,14.222222222222221,11.666666666666666,13.777777777777779,12.333333333333332,0.7777777777777779,1.777777777777778,0.2222222222222222,0.8888888888888888,152.0,113.88888888888887,22.666666666666668,20.333333333333336,0.8888888888888888,0.6666666666666666,1.8888888888888888,1.4444444444444446,13.888888888888888,12.000000000000002,18.88888888888889,20.666666666666664,63.66666666666667,90.66666666666666
20171022SFO,2017-10-22 16:05:00,SFO,DAL,-30,15.625000000000002,12.555555555555554,12.625,12.555555555555554,0.5,0.5555555555555556,0.375,0.22222222222222227,145.125,151.0,22.375,26.77777777777778,0.5,0.5555555555555556,0.875,2.0,3.875,14.555555555555555,16.625,15.11111111111111,77.5,63.222222222222214
20171022MIN,2017-10-22 13:00:00,MIN,BAL,8,12.666666666666668,13.555555555555555,11.777777777777779,13.11111111111111,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.5555555555555556,106.44444444444444,159.2222222222222,21.555555555555557,22.555555555555557,0.8888888888888888,0.1111111111111111,1.3333333333333333,1.0,9.0,9.222222222222221,19.88888888888889,19.22222222222222,86.33333333333333,78.1111111111111
20171022BUF,2017-10-22 13:00:00,BUF,TAM,3,14.750000000000002,11.125000000000002,13.625,10.125000000000002,0.75,0.5,0.12500000000000003,0.0,187.25,103.12500000000001,24.625000000000004,17.000000000000004,0.6250000000000001,0.25,1.0,2.25,6.375,10.625,13.375,19.750000000000004,51.5,66.625
20171022NYG,2017-10-22 16:25:00,NYG,SEA,-17,13.75,11.666666666666668,11.75,11.333333333333334,0.75,0.6666666666666667,0.12500000000000003,0.1111111111111111,142.75,151.22222222222223,22.375000000000004,24.555555555555554,0.5,0.5555555555555556,1.6250000000000002,1.777777777777778,10.0,11.666666666666668,16.875,14.666666666666666,68.25,59.666666666666664
20171022PIT,2017-10-22 16:25:00,PIT,CIN,15,10.5,13.11111111111111,11.250000000000002,13.666666666666666,1.0,0.5555555555555556,0.625,0.2222222222222222,141.87500000000003,161.55555555555554,19.875,24.444444444444446,0.7500000000000001,0.8888888888888888,1.875,1.1111111111111112,10.625,7.444444444444444,16.625000000000004,18.333333333333332,52.5,71.55555555555556
20171023PHI,2017-10-23 20:30:00,PHI,WAS,10,14.625,18.333333333333332,11.875000000000002,14.444444444444443,1.6250000000000002,0.8888888888888888,0.875,0.4444444444444444,157.125,167.11111111111111,19.75,22.999999999999996,0.25,0.33333333333333337,1.0000000000000002,1.7777777777777777,9.625000000000002,8.88888888888889,18.625,20.22222222222222,76.75,88.33333333333331
20171026BAL,2017-10-26 20:25:00,BAL,MIA,40,10.222222222222221,13.000000000000002,11.666666666666668,12.200000000000001,0.5555555555555556,1.1,0.1111111111111111,0.39999999999999997,120.11111111111111,110.2,22.666666666666668,23.300000000000004,0.7777777777777778,0.7999999999999999,1.4444444444444444,1.7,11.333333333333334,12.3,16.555555555555554,19.900000000000002,54.44444444444444,84.10000000000001
20171029CLE,2017-10-29 09:30:00,CLE,MIN,-17,14.6,10.3,13.5,13.8,0.7999999999999999,0.7999999999999999,0.5,0.19999999999999998,162.1,148.79999999999998,23.400000000000002,27.300000000000004,0.2,1.7,0.9,1.9999999999999998,8.299999999999999,11.5,20.6,16.5,87.2,64.6
20171029PHI,2017-10-29 13:00:00,PHI,SFO,23,12.299999999999999,19.9,13.6,15.299999999999999,0.9,1.0,0.5000000000000001,0.39999999999999997,154.6,174.8,27.900000000000002,23.199999999999996,0.5,0.4,2.3,1.9,17.9,10.4,15.8,21.5,67.19999999999999,92.19999999999999
20171029CIN,2017-10-29 13:00:00,CIN,IND,1,11.9,10.888888888888888,11.8,11.222222222222223,1.5000000000000002,1.0,0.39999999999999997,0.5555555555555556,135.8,138.11111111111114,21.9,20.999999999999996,0.5000000000000001,0.888888888888889,2.8,2.1111111111111107,17.9,13.0,18.9,16.666666666666668,68.1,54.55555555555555
20171029NOR,2017-10-29 13:00:00,NOR,CHI,8,12.2,19.0,11.6,14.0,1.6,0.6666666666666667,0.7999999999999999,0.1111111111111111,110.99999999999999,179.55555555555557,19.000000000000004,24.555555555555554,0.6,0.4444444444444444,1.7000000000000002,0.5555555555555556,13.000000000000004,3.999999999999999,21.2,18.444444444444443,88.39999999999999,81.11111111111111
20171029SEA,2017-10-29 16:05:00,SEA,HOU,3,19.666666666666668,14.888888888888888,14.555555555555557,13.333333333333334,0.6666666666666667,0.7777777777777777,0.44444444444444453,0.22222222222222224,137.44444444444446,162.55555555555554,20.777777777777775,24.22222222222222,0.5555555555555556,0.4444444444444444,2.3333333333333335,1.5555555555555558,13.555555555555559,10.333333333333334,20.88888888888889,18.444444444444443,91.77777777777777,72.22222222222221
20171029BUF,2017-10-29 13:00:00,BUF,OAK,20,15.5,13.222222222222221,12.3,11.555555555555557,0.9,0.5555555555555556,0.19999999999999998,0.1111111111111111,152.5,120.66666666666667,23.4,18.777777777777782,0.5,0.2222222222222222,1.3,2.111111111111111,8.099999999999998,10.222222222222221,15.2,21.222222222222225,65.0,78.44444444444444
20171029NYJ,2017-10-29 13:00:00,NYJ,ATL,-5,14.222222222222221,13.700000000000001,14.222222222222221,11.5,0.4444444444444444,1.4000000000000001,0.1111111111111111,0.6,167.99999999999997,146.1,22.555555555555557,22.2,0.6666666666666666,0.7,1.2222222222222223,2.1999999999999997,8.666666666666666,15.3,16.444444444444443,17.0,80.33333333333333,72.3
20171029NWE,2017-10-29 13:00:00,NWE,LAC,8,13.700000000000001,19.5,13.8,17.000000000000004,0.5,0.7999999999999999,0.19999999999999998,0.3,175.89999999999998,210.0,25.6,26.199999999999996,0.5,0.19999999999999998,1.0,1.7999999999999998,5.7,10.8,15.799999999999999,18.900000000000002,55.400000000000006,77.5
20171029DET,2017-10-29 20:30:00,DET,PIT,-5,14.700000000000001,17.88888888888889,14.399999999999999,12.000000000000002,0.5,0.8888888888888888,0.19999999999999998,0.4444444444444444,172.20000000000002,142.66666666666666,24.500000000000004,25.0,0.7999999999999999,0.4444444444444444,1.0,2.5555555555555554,6.699999999999999,16.0,20.8,15.88888888888889,79.60000000000001,56.0
20171029TAM,2017-10-29 13:00:00,TAM,CAR,-14,13.1,16.111111111111114,14.4,15.11111111111111,0.8000000000000002,1.3333333333333333,0.3,0.33333333333333337,155.3,208.44444444444443,23.800000000000004,26.77777777777778,1.0,0.6666666666666667,2.2,1.0,15.099999999999998,6.333333333333333,20.0,14.666666666666664,68.10000000000001,53.44444444444444
20171029WAS,2017-10-29 16:25:00,WAS,DAL,-14,18.333333333333336,15.666666666666666,14.222222222222221,12.666666666666668,0.4444444444444444,1.5555555555555558,0.3333333333333333,0.7777777777777777,155.22222222222223,169.55555555555554,22.88888888888889,22.0,0.4444444444444444,0.3333333333333333,0.7777777777777777,1.3333333333333335,3.444444444444444,12.333333333333336,19.555555555555554,18.555555555555554,98.33333333333333,76.55555555555554
20171030KAN,2017-10-30 20:30:00,KAN,DEN,10,12.0,20.7,13.000000000000004,14.7,1.3333333333333333,0.8999999999999999,0.5555555555555556,0.10000000000000002,149.0,184.4,23.88888888888889,22.8,0.7777777777777779,0.0,2.4444444444444446,2.1,16.444444444444446,13.499999999999998,18.444444444444443,17.5,76.33333333333333,90.30000000000001
20171102NYJ,2017-11-02 20:25:00,NYJ,BUF,13,15.3,14.272727272727273,12.100000000000001,11.818181818181818,0.5,1.5454545454545454,0.09999999999999999,0.6363636363636364,125.10000000000001,154.27272727272728,19.600000000000005,23.18181818181818,0.19999999999999998,0.6363636363636364,1.9000000000000001,2.2727272727272725,9.2,15.81818181818182,22.8,17.454545454545453,87.19999999999999,69.63636363636363
20171105PHI,2017-11-05 13:00:00,PHI,DEN,28,12.700000000000001,21.09090909090909,14.000000000000004,15.636363636363635,1.4,0.9090909090909091,0.7,0.3636363636363636,152.79999999999998,176.36363636363637,25.1,23.999999999999996,1.0000000000000002,0.4545454545454546,2.5,1.9999999999999998,15.900000000000002,11.181818181818182,19.7,22.36363636363636,86.4,93.99999999999999
20171105NOR,2017-11-05 13:00:00,NOR,TAM,20,14.800000000000004,19.1,15.2,14.5,1.3,0.8,0.4,0.3,207.0,190.20000000000002,27.900000000000002,24.9,0.8,0.39999999999999997,1.2000000000000002,0.7,7.300000000000001,4.8999999999999995,15.399999999999999,19.599999999999998,56.6,83.1
20171105JAX,2017-11-05 13:00:00,JAX,CIN,16,12.2,18.3,11.8,14.0,1.3,0.8,0.7,0.30000000000000004,146.10000000000002,134.8,21.799999999999997,19.9,0.8,0.5,2.1999999999999997,1.1,14.200000000000001,5.0,17.1,23.799999999999997,54.89999999999999,118.29999999999998
20171105SEA,2017-11-05 16:05:00,SEA,WAS,-3,16.0,17.5,13.000000000000002,14.1,1.8000000000000003,0.7999999999999999,0.8999999999999999,0.2,176.2,190.89999999999998,23.700000000000003,25.900000000000002,0.4,0.5,1.6,1.6000000000000003,13.800000000000004,9.9,18.2,18.7,73.8,68.3
20171105HOU,2017-11-05 13:00:00,HOU,IND,-6,12.90909090909091,21.500000000000004,12.454545454545455,15.600000000000001,1.3636363636363638,0.7000000000000001,0.3636363636363636,0.4000000000000001,143.0909090909091,160.40000000000003,23.454545454545453,21.7,0.5454545454545455,0.8,2.909090909090909,2.6,17.818181818181817,15.700000000000003,19.727272727272727,22.200000000000003,72.36363636363636,96.8
20171105SFO,2017-11-05 16:05:00,SFO,ARI,-10,11.900000000000002,12.09090909090909,13.700000000000001,13.636363636363637,0.8000000000000002,0.8181818181818181,0.3,0.45454545454545464,188.5,153.63636363636363,28.099999999999998,28.636363636363637,0.8,0.6363636363636364,2.4000000000000004,2.4545454545454546,15.500000000000002,18.36363636363636,14.7,16.545454545454547,44.400000000000006,69.63636363636363
20171105DAL,2017-11-05 16:25:00,DAL,KAN,11,21.454545454545453,19.800000000000004,14.818181818181818,14.6,0.9090909090909091,0.5,0.18181818181818182,0.4,185.54545454545453,153.50000000000003,23.636363636363637,22.8,0.09090909090909091,0.39999999999999997,2.0,0.8999999999999999,12.727272727272725,3.5999999999999996,18.272727272727273,21.5,89.27272727272728,105.4
20171105MIA,2017-11-05 20:30:00,MIA,OAK,-3,15.363636363636363,9.2,13.272727272727273,11.800000000000002,1.1818181818181817,0.5,0.36363636363636365,0.09999999999999999,167.0909090909091,123.20000000000002,25.727272727272727,24.800000000000004,0.6363636363636364,0.9000000000000001,1.1818181818181819,1.6,7.3636363636363615,12.700000000000001,15.09090909090909,16.799999999999997,63.99999999999999,53.5
20171105CAR,2017-11-05 13:00:00,CAR,ATL,3,15.299999999999999,13.454545454545453,14.6,14.363636363636363,0.8,0.8181818181818183,0.3,0.2727272727272727,175.79999999999998,155.1818181818182,23.200000000000003,24.54545454545455,0.6,1.0,1.2000000000000002,2.0,8.6,13.727272727272725,18.0,21.0,86.3,71.0
20171105NYG,2017-11-05 13:00:00,NYG,LAR,-34,21.200000000000006,11.200000000000001,14.400000000000002,11.600000000000001,1.5,0.7000000000000001,0.7999999999999999,0.2,169.1,149.20000000000002,22.4,26.0,0.4,0.5,1.0000000000000002,1.7000000000000002,6.8,10.800000000000002,21.2,14.899999999999999,89.3,58.3
20171105TEN,2017-11-05 13:00:00,TEN,BAL,3,15.454545454545457,15.8,12.818181818181818,12.7,1.0909090909090908,0.4,0.3636363636363636,0.4,111.18181818181819,141.3,23.181818181818183,21.800000000000004,0.7272727272727272,0.6000000000000001,1.5454545454545454,1.3,11.181818181818182,5.0,21.72727272727273,19.7,92.27272727272727,87.2
20171106GNB,2017-11-06 20:30:00,GNB,DET,-13,17.6,16.4,12.900000000000002,14.399999999999999,0.8999999999999999,0.7,0.5,0.19999999999999998,169.5,145.90000000000003,27.0,25.2,0.39999999999999997,0.7,2.5,2.400000000000001,15.600000000000001,17.0,16.5,15.700000000000001,57.5,71.1
20171109ARI,2017-11-09 20:25:00,ARI,SEA,-6,17.18181818181818,12.636363636363638,14.818181818181817,14.272727272727273,0.8181818181818181,0.8181818181818183,0.18181818181818182,0.36363636363636365,199.8181818181818,189.63636363636363,27.636363636363637,28.27272727272727,0.6363636363636364,0.8181818181818182,1.6363636363636367,2.181818181818182,9.727272727272727,14.090909090909092,19.545454545454547,17.272727272727273,75.54545454545455,55.54545454545455
20171112JAX,2017-11-12 13:00:00,JAX,LAC,3,13.636363636363637,18.727272727272727,14.0,15.09090909090909,0.6363636363636364,0.8181818181818182,0.1818181818181818,0.36363636363636365,177.36363636363632,146.0909090909091,26.0,21.545454545454543,0.5454545454545454,0.45454545454545453,1.0,1.0,7.0,4.545454545454545,16.27272727272727,25.27272727272727,64.63636363636364,120.99999999999999
20171112DEN,2017-11-12 20:30:00,DEN,NWE,-25,19.636363636363637,13.636363636363637,17.90909090909091,14.000000000000004,0.7272727272727272,1.3636363636363635,0.2727272727272727,0.6363636363636364,219.72727272727272,156.27272727272725,28.090909090909086,26.272727272727273,0.1818181818181818,1.090909090909091,1.909090909090909,2.545454545454545,11.272727272727273,16.000000000000004,20.090909090909093,19.636363636363633,79.27272727272727,81.72727272727273
20171112IND,2017-11-12 13:00:00,IND,PIT,-3,15.181818181818182,13.5,14.636363636363635,12.833333333333332,0.5454545454545454,1.3333333333333333,0.2727272727272727,0.4166666666666666,185.36363636363637,154.41666666666666,25.090909090909093,23.999999999999996,0.8181818181818181,0.5,0.9090909090909091,2.9166666666666665,6.09090909090909,18.75,21.545454545454547,20.416666666666664,79.18181818181819,74.0
20171112ATL,2017-11-12 16:25:00,ATL,DAL,20,20.54545454545455,15.454545454545453,15.454545454545453,14.818181818181817,0.45454545454545453,0.8181818181818182,0.36363636363636365,0.2727272727272727,161.72727272727275,187.27272727272725,23.727272727272727,24.545454545454547,0.3636363636363636,0.6363636363636364,0.9090909090909091,1.272727272727273,3.727272727272727,8.818181818181817,22.36363636363636,18.0,107.72727272727273,83.27272727272727
20171112SFO,2017-11-12 16:25:00,SFO,NYG,10,11.727272727272727,11.916666666666666,12.090909090909092,13.916666666666666,0.8181818181818181,0.8333333333333333,0.36363636363636365,0.5000000000000001,154.54545454545456,162.99999999999997,27.09090909090909,30.5,0.5454545454545454,0.6666666666666666,1.7272727272727275,2.6666666666666665,10.90909090909091,19.16666666666666,15.909090909090907,16.583333333333336,63.090909090909086,69.08333333333331
20171112WAS,2017-11-12 13:00:00,WAS,MIN,-8,16.272727272727273,16.09090909090909,14.636363636363635,13.272727272727275,0.8181818181818181,1.8181818181818183,0.45454545454545453,0.9090909090909091,173.45454545454544,177.7272727272727,25.181818181818183,24.363636363636367,0.2727272727272727,0.36363636363636365,0.9090909090909091,2.0,7.636363636363635,17.454545454545457,21.818181818181817,18.636363636363633,87.27272727272727,71.72727272727272
20171112CHI,2017-11-12 13:00:00,CHI,GNB,-7,16.454545454545453,12.18181818181818,15.0,12.09090909090909,0.6363636363636364,1.4545454545454546,0.1818181818181818,0.7272727272727272,153.81818181818184,114.54545454545453,26.36363636363636,20.181818181818187,0.6363636363636364,0.6363636363636364,2.454545454545455,1.7272727272727275,16.545454545454543,13.090909090909095,15.818181818181818,22.090909090909086,71.72727272727272,94.63636363636363
20171112DET,2017-11-12 13:00:00,DET,CLE,14,10.818181818181818,18.727272727272727,14.0,13.90909090909091,0.909090909090909,1.0,0.36363636363636365,0.5454545454545454,149.90909090909088,186.1818181818182,27.90909090909091,27.545454545454543,1.5454545454545454,0.3636363636363636,2.090909090909091,2.3636363636363633,12.090909090909092,14.90909090909091,17.0,18.0,69.18181818181817,58.09090909090909
20171112TAM,2017-11-12 13:00:00,TAM,NYJ,5,15.916666666666668,14.363636363636367,12.583333333333334,15.09090909090909,1.4166666666666665,1.2727272727272727,0.5833333333333333,0.4545454545454546,152.83333333333331,198.45454545454547,22.916666666666664,27.90909090909091,0.5833333333333333,0.7272727272727273,2.1666666666666665,1.4545454545454546,14.750000000000002,8.636363636363637,19.416666666666664,16.27272727272727,79.99999999999999,59.36363636363636
20171112BUF,2017-11-12 13:00:00,BUF,NOR,-37,20.09090909090909,15.81818181818182,15.09090909090909,12.90909090909091,1.0909090909090908,0.8181818181818181,0.45454545454545453,0.3636363636363636,196.1818181818182,135.9090909090909,25.090909090909086,21.45454545454546,0.3636363636363636,0.1818181818181818,0.7272727272727273,2.3636363636363638,5.090909090909091,12.09090909090909,20.727272727272727,22.727272727272727,89.27272727272727,85.0
20171112TEN,2017-11-12 13:00:00,TEN,CIN,4,11.727272727272727,16.454545454545453,11.454545454545455,12.818181818181818,1.1818181818181819,0.36363636363636365,0.6363636363636364,0.36363636363636365,143.63636363636365,145.36363636363637,21.454545454545453,22.363636363636367,0.7272727272727273,0.6363636363636365,2.1818181818181817,1.4545454545454546,14.454545454545455,7.454545454545454,17.090909090909093,19.818181818181817,52.54545454545453,85.72727272727272
20171112LAR,2017-11-12 16:05:00,LAR,HOU,26,20.81818181818182,23.909090909090914,15.90909090909091,14.90909090909091,0.8181818181818181,1.4545454545454544,0.4545454545454546,0.7272727272727272,163.45454545454547,182.0,23.727272727272727,22.363636363636363,0.7272727272727273,0.36363636363636365,2.5454545454545454,0.9090909090909093,16.545454545454547,6.181818181818182,22.090909090909093,22.818181818181817,96.54545454545455,95.9090909090909
20171113CAR,2017-11-13 20:30:00,CAR,MIA,24,10.545454545454545,13.999999999999998,12.81818181818182,14.833333333333332,0.6363636363636364,1.0,0.18181818181818182,0.41666666666666663,140.0909090909091,153.0,26.363636363636367,24.500000000000004,0.8181818181818182,0.9166666666666666,1.5454545454545454,1.9166666666666665,11.727272727272728,13.249999999999996,16.909090909090907,22.416666666666668,56.45454545454545,81.83333333333333
20171116PIT,2017-11-16 20:25:00,PIT,TEN,23,17.083333333333332,15.583333333333332,14.0,14.916666666666664,0.41666666666666663,0.5833333333333333,0.41666666666666663,0.24999999999999997,152.91666666666666,188.91666666666666,24.16666666666667,25.583333333333332,0.6666666666666667,0.8333333333333333,1.6666666666666665,0.9166666666666666,9.166666666666666,6.249999999999999,21.166666666666664,22.25,93.58333333333333,79.91666666666666
20171119HOU,2017-11-19 13:00:00,HOU,ARI,10,12.916666666666668,19.666666666666668,15.083333333333334,16.0,0.8333333333333335,0.9166666666666665,0.41666666666666663,0.5833333333333334,195.16666666666666,166.0,29.833333333333332,24.75,0.75,0.8333333333333333,2.1666666666666665,2.583333333333333,14.333333333333332,17.416666666666668,17.833333333333336,22.333333333333332,53.75,95.91666666666667
20171119DAL,2017-11-19 20:30:00,DAL,PHI,-28,23.583333333333332,19.416666666666668,16.416666666666664,15.666666666666664,0.9166666666666666,0.5833333333333333,0.4166666666666666,0.5,180.16666666666666,158.75,24.33333333333333,24.25,0.4166666666666667,0.33333333333333326,1.9999999999999998,1.5,11.25,7.583333333333332,23.58333333333333,22.249999999999996,102.58333333333331,107.66666666666667
20171119DEN,2017-11-19 16:25:00,DEN,CIN,-3,12.416666666666664,13.833333333333334,11.75,14.250000000000002,1.25,1.333333333333333,0.7499999999999999,0.6666666666666666,152.91666666666669,161.66666666666663,22.583333333333332,26.833333333333332,0.6666666666666666,1.0833333333333333,2.083333333333333,2.3333333333333326,14.083333333333334,14.66666666666667,16.833333333333336,20.33333333333333,52.583333333333314,84.75
20171119LAC,2017-11-19 16:05:00,LAC,BUF,30,15.333333333333336,13.916666666666666,12.666666666666668,14.166666666666666,0.8333333333333333,0.7499999999999999,0.33333333333333326,0.24999999999999994,135.33333333333331,182.16666666666663,22.000000000000004,26.916666666666664,0.24999999999999994,0.5833333333333333,2.333333333333333,0.9166666666666666,11.583333333333332,6.416666666666666,22.083333333333332,17.416666666666664,83.66666666666666,66.5
20171119NYG,2017-11-19 13:00:00,NYG,KAN,3,21.083333333333332,12.499999999999998,14.999999999999998,12.666666666666668,0.8333333333333333,0.8333333333333333,0.16666666666666666,0.41666666666666663,191.33333333333331,163.33333333333334,24.5,27.916666666666664,0.16666666666666666,0.49999999999999994,2.0,1.8333333333333335,12.33333333333333,11.083333333333334,18.333333333333332,16.499999999999996,87.50000000000001,67.33333333333333
20171119MIN,2017-11-19 13:00:00,MIN,LAR,17,24.66666666666667,18.083333333333332,15.250000000000002,15.166666666666664,1.333333333333333,0.7499999999999999,0.6666666666666665,0.41666666666666663,195.08333333333331,184.33333333333331,23.666666666666668,25.5,0.3333333333333333,0.41666666666666663,1.0833333333333335,0.8333333333333333,7.499999999999999,6.999999999999998,22.999999999999996,22.58333333333333,96.58333333333333,88.49999999999999
20171119GNB,2017-11-19 13:00:00,GNB,BAL,-23,15.833333333333334,17.0,13.75,15.25,1.0833333333333333,0.5833333333333333,0.33333333333333326,0.16666666666666663,124.25,156.16666666666669,25.666666666666664,26.249999999999993,0.8333333333333331,0.5833333333333333,1.5833333333333333,2.5000000000000004,11.0,17.666666666666664,21.75,17.583333333333332,90.66666666666666,79.08333333333331
20171119OAK,2017-11-19 16:25:00,OAK,NWE,-25,21.416666666666668,16.333333333333332,18.75,13.833333333333332,0.6666666666666665,1.333333333333333,0.24999999999999997,0.41666666666666663,226.16666666666666,177.75,28.83333333333333,26.083333333333332,0.16666666666666663,0.6666666666666666,1.833333333333333,1.1666666666666665,10.833333333333334,7.166666666666665,20.833333333333336,16.083333333333332,80.91666666666666,65.66666666666666
20171119MIA,2017-11-19 13:00:00,MIA,TAM,-10,14.41666666666667,11.416666666666666,15.249999999999998,13.166666666666668,1.2499999999999998,0.5833333333333333,0.4166666666666667,0.16666666666666666,197.0,146.16666666666666,28.416666666666664,27.25,0.75,0.8333333333333334,1.4166666666666665,1.4166666666666665,8.416666666666668,10.75,17.499999999999996,16.916666666666664,61.916666666666664,60.08333333333333
