Key,Datetime,Home,Away,Spread,APts,HPts,AFD,HFD,AFum,HFum,AFumL,HFumL,APY,HPY,APA,HPA,API,HPI,APS,HPS,APSY,HPSY,ARA,HRA,ARY,HRY,ADaysSLG,HDaysSLG,Aqb_relinquished,Hqb_relinquished,Arb_relinquished,Hrb_relinquished,Awrte_relinquished,Hwrte_relinquished,Aqb_val_lost,Hqb_val_lost,Arb_val_lost,Hrb_val_lost,Awrte_val_lost,Hwrte_val_lost,Anon_key_relinquished,Hnon_key_relinquished,AZDiff,H_LWGAdv,Turf,Grass,Hybrid,Roof_Open,Roof_Fixed,Roof_Retract
20160908DEN,2016-09-08 20:40:00,DEN,CAR,1,35.6790435742147,20.81524324173105,0.0,0.0,0.0,0.0,0.0,0.0,214.31263473119532,219.06412025005756,31.55210578853255,32.34402004167626,0.23801568084265304,0.21144569527401028,0.0,0.0,0.0,0.0,42.74042714132836,29.79350120448316,204.31277641863431,120.15775782914054,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2,0.0,0,1,0,1,0,0
20160911JAX,2016-09-11 13:04:00,JAX,GNB,-4,26.908468051801094,24.87334145378825,0.0,0.0,0.0,0.0,0.0,0.0,226.92727968787918,215.77233107296865,33.65454661464653,31.79538851216144,0.17847482663561687,0.22916897861952357,0.0,0.0,0.0,0.0,32.920712288578834,33.771488480148676,140.48462987576244,146.01467512096642,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0,1,0,1,0,0
20160911KAN,2016-09-11 13:05:00,KAN,SDG,6,28.645694136180424,32.2788671702679,0.0,0.0,0.0,0.0,0.0,0.0,249.47722483894557,231.77659441513492,37.41287080649093,34.46276573585582,0.12332614757360562,0.1628175558792343,0.0,0.0,0.0,0.0,29.2993942336231,36.13940608840656,116.94606251855015,161.40613957464262,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,1,0,1,0,0
20160911HOU,2016-09-11 13:05:00,HOU,CHI,9,19.310218467814064,15.546003758136212,0.0,0.0,0.0,0.0,0.0,0.0,208.8748648959187,194.9798064203557,30.64581081598645,28.329967736725948,0.2779934380864265,0.48701808857079876,0.0,0.0,0.0,0.0,30.853760352935986,30.93017935754104,127.04944229408389,127.54616582401675,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1,0,0,0,0,1
20160911ATL,2016-09-11 13:05:00,ATL,TAM,-7,23.774939849274684,31.98243201722694,0.0,0.0,0.0,0.0,0.0,0.0,220.45712569132527,259.5271210583552,32.57618761522088,39.08785350972587,0.2047449613334501,0.10839831473470449,0.0,0.0,0.0,0.0,31.85170172579191,29.73547426748039,133.5360612176474,119.78058273862254,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1,0,0,0,1,0
20160911NYJ,2016-09-11 13:05:00,NYJ,CIN,-1,30.53533343265325,30.0847490229945,0.0,0.0,0.0,0.0,0.0,0.0,238.86534059812917,227.6357898310228,35.64422343302153,33.7726316385038,0.14431092516586017,0.1760019749326317,0.0,0.0,0.0,0.0,33.16930216876056,35.3042903670572,142.10046409694365,155.9778873858718,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.0,1,0,0,1,0,0
20160911IND,2016-09-11 16:27:00,IND,DET,-4,24.333739170660348,27.914893752032448,0.0,0.0,0.0,0.0,0.0,0.0,226.43551956743633,229.9530074219832,33.57258659457272,34.15883457033053,0.1802324293000654,0.16837219146435986,0.0,0.0,0.0,0.0,30.970209210431317,33.05346890785192,127.80635986780355,141.34754790103747,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,1,0,0,0,0,1
20160911TEN,2016-09-11 13:05:00,TEN,MIN,-9,17.52367066319826,18.424875272945826,0.0,0.0,0.0,0.0,0.0,0.0,201.87652885000793,204.3160806791895,29.479421475001324,29.886013446531585,0.35465843469750935,0.32355385015593935,0.0,0.0,0.0,0.0,30.979707897223513,31.158548956314547,127.86810133195283,129.03056821604457,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0.0,0,1,0,1,0,0
20160911NOR,2016-09-11 13:05:00,NOR,OAK,-1,18.010945944859486,29.003421128658033,0.0,0.0,0.0,0.0,0.0,0.0,204.30017654093263,246.57646701427623,29.883362756822105,36.92941116904604,0.3237389513245901,0.12843113221113853,0.0,0.0,0.0,0.0,30.830939746791447,30.230188677531704,126.90110835414441,122.99622640395607,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,1,0,0,0,1,0
20160911DAL,2016-09-11 16:27:00,DAL,NYG,-1,17.478909072660475,13.944767008478005,0.0,0.0,0.0,0.0,0.0,0.0,208.55508356477853,197.9011612305208,30.592513927463088,28.816860205086805,0.28076669904205187,0.420537927968359,0.0,0.0,0.0,0.0,29.45977535484426,29.0,117.9885398064877,115.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-1,0.0,1,0,0,0,0,1
20160911BAL,2016-09-11 13:04:00,BAL,BUF,6,28.6893687897495,21.154471349890954,0.0,0.0,0.0,0.0,0.0,0.0,223.50090416212126,218.45220138775449,33.08348402702021,32.24203356462575,0.19148567799794022,0.2145298626123354,0.0,0.0,0.0,0.0,35.106849662439316,30.200865660411765,154.69452280585557,122.80562679267646,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0,0.0,0,1,0,1,0,0
20160911PHI,2016-09-11 13:05:00,PHI,CLE,19,18.050796435707042,16.980966007014786,0.0,0.0,0.0,0.0,0.0,0.0,203.3499139516332,206.68231597569422,29.724985658605533,30.28038599594904,0.33519660495792986,0.298187853021209,0.0,0.0,0.0,0.0,31.073989603758257,29.477591477679777,128.48093242442866,118.10434460491854,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,1,1,0,0
20160911ARI,2016-09-11 20:30:00,ARI,NWE,-2,17.96811120582695,29.543541823492312,0.0,0.0,0.0,0.0,0.0,0.0,207.97342673577447,253.63155117574001,30.49557112262908,38.10525852929,0.2859555165554977,0.11668376770349133,0.0,0.0,0.0,0.0,29.980394134489455,29.09448875307385,121.37256187418146,115.61417689498002,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2,0.0,0,1,0,0,0,1
20160911SEA,2016-09-11 16:08:00,SEA,MIA,2,25.81058299847533,42.5278130936427,0.0,0.0,0.0,0.0,0.0,0.0,230.00294879937027,255.5851883502619,34.16715813322838,38.43086472504365,0.1682150274323932,0.11380133483579413,0.0,0.0,0.0,0.0,31.358922221142425,39.047764174855956,130.33299443742575,180.31046713656374,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-3,0.0,1,0,0,1,0,0
20160912WAS,2016-09-12 19:11:00,WAS,PIT,-22,29.057287131605378,20.570339577486468,0.0,0.0,0.0,0.0,0.0,0.0,253.28206102608874,221.10616196118784,38.04701017101479,32.68436032686464,0.1172148790971111,0.2017658458898788,0.0,0.0,0.0,0.0,28.783149477264583,29.143791226169654,113.5904716022198,115.93464297010276,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-3,0.0,0,1,0,1,0,0
20160912SFO,2016-09-12 22:20:00,SFO,LAR,28,16.942676476884735,15.515167994905706,0.0,0.0,0.0,0.0,0.0,0.0,201.23405996161966,194.7531004622804,29.37234332693661,28.29218341038007,0.36387071164076923,0.4930669186091584,0.0,0.0,0.0,0.0,30.657683412258976,30.955889848751145,125.77494217968334,127.71328401688244,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0,1,0,1,0,0
20160915BUF,2016-09-15 20:26:00,BUF,NYJ,-6,28.063561767245876,23.267026592312128,5.5,2.75,0.25,0.0,0.0,0.0,217.72684237326712,191.37567812159094,34.07947372887785,30.31261302026516,0.38200148119947375,0.14361425849845516,0.25,0.5,0.25,4.0,33.9782177752929,32.33013724682949,154.98341553940386,132.2708921043917,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,-1.0,1,0,0,1,0,0
20160918WAS,2016-09-18 13:03:00,WAS,DAL,-4,15.208575256358504,19.427754683114852,6.0,4.5,0.0,0.25,0.0,0.0,205.17587092289062,248.07962147089088,32.8626451538151,35.26327024514848,0.31540344597626924,0.6513243844174091,0.0,0.0,0.0,0.0,29.25,24.85784341962724,111.5,100.70098222757707,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-2,0.0,0,1,0,1,0,0
20160918SDG,2016-09-18 16:25:00,SDG,JAX,24,24.40500609034119,28.234270602135318,5.0,6.25,0.25,0.0,0.0,0.0,236.8292483047265,245.35791862920917,33.59654138412108,37.0596531048682,0.42187673396464265,0.09249461068020422,0.75,0.25,5.0,2.5,31.828616360111507,29.974545675217325,121.5110063407248,126.45954688891261,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-3,-1.0,0,1,0,1,0,0
20160918OAK,2016-09-18 16:25:00,OAK,ATL,-7,29.986824012920206,22.258209458644615,4.75,6.25,0.0,0.25,0.0,0.0,275.1453407937664,232.97513240569947,39.0658901322944,31.912522067616578,0.08129873605102836,0.24280421349344256,0.75,0.0,3.0,0.0,27.801605700610295,29.623204810093586,102.8354370539669,136.9258312656083,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-3,-1.0,0,1,0,1,0,0
20160918NWE,2016-09-18 13:02:00,NWE,MIA,7,21.857937248856498,19.226083404370215,2.75,4.75,0.5,0.75,0.0,0.5,210.0022115995277,220.23007005183086,32.87536859992128,31.12167834197181,0.12616127057429488,0.2144666374166233,1.25,0.5,9.0,1.75,28.51919166585682,30.23529560086709,113.74974582806931,117.5294214056361,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1,0,0,1,0,0
20160918HOU,2016-09-18 13:02:00,HOU,KAN,7,32.45915037770092,17.40950281860216,6.5,4.25,0.0,0.25,0.0,0.0,256.3324458113512,199.98485481526677,37.847074301891865,29.99747580254446,0.37211316690942575,0.6152635664280991,0.75,0.5,8.25,4.0,31.85455456630492,31.94763451815578,141.80460468098198,127.90962436801257,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0,0.0,1,0,0,0,0,1
20160918NYG,2016-09-18 13:03:00,NYG,NOR,3,30.252565846493525,18.109181804495357,6.75,4.5,0.5,0.25,0.25,0.0,289.68235026070715,207.1663126735839,38.19705837678453,29.944385445597316,0.09632334915835389,0.4605750242815389,0.25,0.5,1.0,1.0,28.17264150814878,28.094831516133198,114.24716980296705,116.74140485486578,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1,-1.0,1,0,0,1,0,0
