Key,Datetime,Home,Away,Spread,APts,HPts,AFD,HFD,AFum,HFum,AFumL,HFumL,APY,HPY,APA,HPA,API,HPI,APS,HPS,APSY,HPSY,ARA,HRA,ARY,HRY,ADaysSLG,HDaysSLG,Aqb_relinquished,Hqb_relinquished,Arb_relinquished,Hrb_relinquished,Awrte_relinquished,Hwrte_relinquished,Aqb_val_lost,Hqb_val_lost,Arb_val_lost,Hrb_val_lost,Awrte_val_lost,Hwrte_val_lost,Anon_key_relinquished,Hnon_key_relinquished,AZDiff,H_LWGAdv,Turf,Grass,Hybrid,Roof_Open,Roof_Fixed,Roof_Retract
20170910GNB,2017-09-10 16:25:00,GNB,SEA,8,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,35.0,35.0,0.5,0.5,0.0,0.0,0.0,0.0,29.0,29.0,115.0,115.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20170910DAL,2017-09-10 20:30:00,DAL,NYG,16,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,35.0,35.0,0.5,0.5,0.0,0.0,0.0,0.0,29.0,29.0,115.0,115.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
20170910LAR,2017-09-10 16:05:00,LAR,IND,37,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,35.0,35.0,0.5,0.5,0.0,0.0,0.0,0.0,29.0,29.0,115.0,115.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-3,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20170911MIN,2017-09-11 19:10:00,MIN,NOR,10,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,35.0,35.0,0.5,0.5,0.0,0.0,0.0,0.0,29.0,29.0,115.0,115.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20170911DEN,2017-09-11 22:20:00,DEN,LAC,3,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,35.0,35.0,0.5,0.5,0.0,0.0,0.0,0.0,29.0,29.0,115.0,115.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20170914CIN,2017-09-14 20:25:00,CIN,HOU,-4,19.0,17.25,5.75,3.5,0.75,0.25,0.75,0.25,203.75,212.25,35.25,34.0,0.625,1.375,2.5,1.25,13.5,6.5,27.5,27.25,109.5,105.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20170917JAX,2017-09-17 13:00:00,JAX,TEN,-21,21.25,24.5,5.25,4.75,0.0,0.25,0.0,0.0,240.0,207.5,36.5,31.5,0.375,0.375,0.25,0.0,0.25,0.0,27.0,31.5,110.0,125.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
20170917PIT,2017-09-17 13:00:00,PIT,MIN,17,24.5,22.5,5.75,4.0,0.25,0.25,0.0,0.0,261.5,240.0,34.25,35.25,0.375,0.625,0.25,0.25,1.25,2.0,29.25,26.0,118.5,95.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
20170917LAR,2017-09-17 16:25:00,LAR,WAS,-7,21.5,28.75,4.0,4.75,0.75,0.5,0.75,0.25,226.25,253.75,36.25,33.75,0.625,0.375,1.0,0.25,10.0,2.0,26.0,30.0,102.25,102.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20170917ATL,2017-09-17 20:30:00,ATL,GNB,11,21.5,23.0,6.5,4.5,0.25,0.0,0.0,0.0,247.75,253.25,36.75,33.75,0.625,0.375,1.0,0.5,6.25,3.25,28.75,27.5,107.25,102.25,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,1.0,0.0,0.0,0.0,0.0,1.0
20170917BAL,2017-09-17 13:00:00,BAL,CLE,14,21.75,22.25,5.0,4.25,0.25,0.25,0.0,0.0,221.25,204.0,33.75,30.5,0.625,0.625,1.75,0.25,10.5,2.5,28.0,32.25,100.5,125.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
20170917OAK,2017-09-17 16:05:00,OAK,NYJ,25,20.25,23.75,2.75,5.5,0.5,0.75,0.0,0.0,220.25,238.75,36.0,34.25,0.875,0.375,0.25,0.5,2.75,3.0,25.5,29.0,95.75,113.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-3,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20170917SEA,2017-09-17 16:25:00,SEA,SFO,3,18.0,19.5,3.25,3.0,0.25,0.25,0.25,0.25,217.75,210.0,35.0,33.0,0.625,0.375,1.0,0.75,6.75,5.75,25.5,26.25,99.0,108.75,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0
20170917IND,2017-09-17 13:00:00,IND,ARI,-3,23.0,19.5,6.0,2.5,0.5,0.75,0.25,0.25,242.0,213.75,38.25,31.5,1.125,0.875,0.25,1.0,1.25,7.25,26.25,27.75,97.5,105.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
20170917CAR,2017-09-17 13:00:00,CAR,BUF,6,22.5,23.0,5.75,5.0,0.0,0.5,0.0,0.25,230.75,219.0,33.25,32.5,0.625,0.625,0.5,0.0,1.5,0.0,32.25,31.25,133.75,115.25,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
20170917DEN,2017-09-17 16:25:00,DEN,DAL,25,22.0,23.25,5.5,5.5,0.0,0.25,0.0,0.25,242.0,221.5,36.0,33.25,0.375,0.625,0.25,1.0,1.25,9.5,29.5,30.75,118.5,121.25,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,-1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20170917NOR,2017-09-17 13:00:00,NOR,NWE,-16,24.0,22.0,6.25,4.75,0.25,0.0,0.0,0.0,238.0,247.25,35.25,35.5,0.375,0.375,0.75,0.25,5.0,1.75,30.5,27.0,117.25,101.25,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,-1,-1.0,1.0,0.0,0.0,0.0,1.0,0.0
20170917TAM,2017-09-17 13:00:00,TAM,CHI,22,21.5,23.0,5.0,0.0,0.5,0.0,0.0,0.0,220.25,235.0,36.25,35.0,0.375,0.5,1.0,0.0,9.25,0.0,26.5,29.0,117.5,115.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
20170917KAN,2017-09-17 13:00:00,KAN,PHI,7,24.75,27.75,4.75,6.5,0.25,0.5,0.25,0.25,250.75,264.25,36.0,35.0,0.625,0.375,0.5,0.75,2.25,4.0,27.75,28.5,100.75,132.5,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20170917LAC,2017-09-17 16:05:00,LAC,MIA,-2,23.0,22.5,0.0,4.25,0.0,0.0,0.0,0.0,235.0,222.5,35.0,34.5,0.5,0.625,0.0,0.25,0.0,1.75,29.0,27.25,115.0,102.25,33.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-3,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20170918NYG,2017-09-18 20:30:00,NYG,DET,-14,26.0,18.0,4.75,3.25,0.25,0.25,0.0,0.0,247.5,225.75,36.5,35.75,0.625,0.625,0.25,0.75,1.75,5.5,28.5,24.75,106.75,95.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0
20170921SFO,2017-09-21 20:25:00,SFO,LAR,-2,27.0,16.2,6.6000000000000005,4.800000000000001,1.0,0.2,0.4,0.2,250.0,192.00000000000003,32.0,33.4,0.5,0.7,0.6000000000000001,1.2000000000000002,4.0,7.4,28.4,24.200000000000003,101.00000000000001,111.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
20170924NWE,2017-09-24 13:00:00,NWE,HOU,3,17.8,26.400000000000002,7.4,10.8,0.6000000000000001,0.2,0.6000000000000001,0.0,182.6,277.6,33.0,36.0,0.5,0.30000000000000004,2.6,1.0,16.200000000000003,6.2,29.0,30.6,121.20000000000002,117.60000000000001,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20170924TEN,2017-09-24 16:05:00,TEN,SEA,6,18.0,24.4,6.6000000000000005,8.4,0.6000000000000001,0.0,0.2,0.0,204.2,234.2,34.2,34.6,0.30000000000000004,0.5,1.2000000000000002,0.4,8.0,1.0,28.4,28.8,113.2,123.80000000000001,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
20170924GNB,2017-09-24 16:25:00,GNB,CIN,3,15.600000000000001,21.8,5.200000000000001,10.0,0.4,0.4,0.4,0.2,212.4,259.8,34.2,39.400000000000006,1.1,0.7,1.6,1.4000000000000001,7.4,12.0,26.6,26.0,100.80000000000001,97.60000000000001,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1,-1.0,0.0,0.0,1.0,1.0,0.0,0.0
20170924PHI,2017-09-24 13:00:00,PHI,NYG,3,16.4,23.8,5.4,9.200000000000001,0.4,0.8,0.0,0.4,222.20000000000002,260.40000000000003,35.0,38.0,0.7,0.7,1.6,1.6,10.600000000000001,8.600000000000001,23.400000000000002,25.6,88.4,102.00000000000001,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0
20170924NYJ,2017-09-24 13:00:00,NYJ,MIA,14,22.0,20.2,5.25,5.6000000000000005,0.0,0.8,0.0,0.4,232.5,205.20000000000002,34.75,33.6,0.375,0.7000000000000001,0.5,1.0,1.25,6.4,29.75,25.400000000000002,114.0,101.80000000000001,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20170924CAR,2017-09-24 13:00:00,CAR,NOR,-21,21.6,20.200000000000003,7.800000000000001,7.800000000000001,0.2,0.4,0.0,0.2,267.40000000000003,210.8,37.400000000000006,32.4,0.30000000000000004,0.5,0.4,1.2000000000000002,3.0,10.0,25.0,30.6,97.2,107.60000000000001,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20170924CHI,2017-09-24 13:00:00,CHI,PIT,6,23.2,18.599999999999998,7.6000000000000005,7.800000000000001,0.2,0.8,0.0,0.4,238.6,234.20000000000002,35.2,38.0,0.5,0.7000000000000001,0.6000000000000001,1.0,3.6,9.600000000000001,27.200000000000003,24.400000000000002,96.4,98.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
20170924LAC,2017-09-24 16:25:00,LAC,KAN,-14,27.6,21.4,8.4,8.200000000000001,0.4,0.0,0.2,0.0,257.8,242.60000000000002,33.6,35.400000000000006,0.30000000000000004,0.5,1.4000000000000001,0.4,7.0,3.0,26.6,24.6,128.4,90.60000000000001,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-2,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20170924WAS,2017-09-24 20:30:00,WAS,OAK,17,28.0,22.6,8.600000000000001,7.4,0.8,1.2000000000000002,0.0,0.6000000000000001,237.0,212.2,33.0,34.4,0.30000000000000004,0.5,0.4,1.2000000000000002,2.4000000000000004,12.600000000000001,28.6,28.6,126.80000000000001,127.60000000000002,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
20170924DET,2017-09-24 13:00:00,DET,ATL,-4,25.200000000000003,25.6,7.4,6.200000000000001,0.0,0.4,0.0,0.2,247.20000000000002,221.8,32.6,33.400000000000006,0.30000000000000004,0.5,1.0,0.8,8.4,2.0,27.4,29.200000000000003,110.00000000000001,113.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.14323873524392,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0
20170924JAX,2017-09-24 09:30:00,JAX,BAL,37,22.6,22.8,8.200000000000001,7.800000000000001,0.4,0.6000000000000001,0.2,0.2,203.40000000000003,208.2,31.200000000000003,32.0,0.7,0.7000000000000001,0.6000000000000001,0.4,5.2,2.4000000000000004,32.2,30.200000000000003,127.60000000000001,119.8,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20170924IND,2017-09-24 13:00:00,IND,CLE,3,19.400000000000002,18.200000000000003,8.0,5.6,0.6000000000000001,1.2000000000000002,0.2,0.2,235.6,209.0,35.4,32.6,1.3,0.9000000000000001,2.0,1.6,9.8,11.0,26.6,28.000000000000004,99.0,99.2,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
20170924BUF,2017-09-24 13:00:00,BUF,DEN,10,27.0,18.6,9.600000000000001,6.6000000000000005,0.6000000000000001,0.4,0.4,0.0,217.60000000000002,206.00000000000003,33.0,31.6,0.7,0.5,1.2000000000000002,1.0,13.400000000000002,4.800000000000001,32.400000000000006,30.400000000000002,132.6,120.8,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2,-1.0,1.0,0.0,0.0,1.0,0.0,0.0
20170924MIN,2017-09-24 13:00:00,MIN,TAM,17,24.5,21.400000000000002,5.5,7.4,0.25,0.4,0.25,0.2,224.75,238.40000000000003,34.0,35.0,0.375,0.30000000000000004,0.5,0.6000000000000001,2.5,5.2,30.25,27.400000000000002,115.5,113.00000000000001,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8000253956399397,0.0,0.0,0.0,0.0,1.0,0.0,-1,-1.0,1.0,0.0,0.0,0.0,1.0,0.0
20170925ARI,2017-09-25 20:30:00,ARI,DAL,-11,21.0,21.6,7.6000000000000005,8.200000000000001,0.0,0.6000000000000001,0.0,0.2,239.20000000000002,254.8,38.8,37.800000000000004,0.7000000000000001,1.1,0.6000000000000001,1.0,3.0,6.2,26.400000000000002,26.0,102.80000000000001,94.6,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20170928GNB,2017-09-28 20:25:00,GNB,CHI,21,19.333333333333332,22.666666666666668,9.5,12.0,1.5,0.33333333333333337,0.5,0.16666666666666669,209.16666666666669,263.1666666666667,35.333333333333336,39.83333333333334,0.75,0.75,1.1666666666666667,2.166666666666667,10.833333333333336,15.5,26.666666666666668,24.5,118.66666666666667,92.00000000000001,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20171001BAL,2017-10-01 13:00:00,BAL,PIT,-17,22.166666666666664,20.000000000000004,9.5,8.833333333333336,0.5,0.5,0.3333333333333333,0.33333333333333337,234.16666666666669,178.16666666666669,35.833333333333336,30.500000000000004,0.4166666666666667,0.9166666666666667,1.0,0.8333333333333335,6.833333333333333,6.333333333333334,25.500000000000004,31.0,92.00000000000001,128.66666666666669,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20171001ATL,2017-10-01 13:00:00,ATL,BUF,-6,19.833333333333336,26.000000000000004,8.166666666666668,10.5,0.33333333333333337,0.0,0.0,0.0,204.5,252.16666666666669,30.666666666666668,33.0,0.4166666666666667,0.75,1.5,1.1666666666666667,6.666666666666668,9.833333333333334,30.833333333333336,27.5,113.16666666666667,116.83333333333334,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.14323873524392,0.0,0.0,0.0,0.0,1.0,4.0,0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0
20171001DEN,2017-10-01 16:25:00,DEN,OAK,6,25.000000000000004,25.166666666666668,8.333333333333334,11.500000000000002,0.8333333333333334,0.6666666666666667,0.16666666666666666,0.33333333333333337,213.5,223.83333333333337,32.666666666666664,34.166666666666664,0.5833333333333334,0.9166666666666667,1.0,1.5000000000000002,5.666666666666667,11.833333333333336,26.000000000000004,30.83333333333334,111.00000000000001,129.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20171001DAL,2017-10-01 13:00:00,DAL,LAR,-5,29.333333333333332,22.166666666666664,9.833333333333334,8.833333333333334,1.3333333333333335,0.0,0.6666666666666667,0.0,257.0,228.33333333333334,31.333333333333336,35.333333333333336,0.4166666666666667,0.5833333333333334,0.5000000000000001,0.6666666666666667,3.3333333333333335,4.0,29.0,26.333333333333336,105.16666666666669,102.16666666666669,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
20171001SEA,2017-10-01 20:30:00,SEA,IND,28,20.333333333333336,19.5,7.333333333333334,9.5,1.166666666666667,1.0,0.33333333333333337,0.16666666666666669,214.66666666666669,230.83333333333331,31.166666666666668,36.66666666666667,0.7500000000000001,0.25000000000000006,1.8333333333333335,1.166666666666667,11.833333333333334,8.166666666666668,29.333333333333336,27.333333333333336,98.0,105.83333333333334,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-3,-1.0,1.0,0.0,0.0,1.0,0.0,0.0
20171001LAC,2017-10-01 16:05:00,LAC,PHI,-2,24.333333333333336,19.5,11.666666666666668,10.833333333333336,0.8333333333333334,0.0,0.5,0.0,243.83333333333337,239.83333333333334,36.833333333333336,36.16666666666667,0.5833333333333334,0.9166666666666667,1.8333333333333335,0.6666666666666667,9.666666666666668,4.333333333333333,27.833333333333336,24.833333333333336,117.16666666666669,92.83333333333334,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,-3,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20171001MIN,2017-10-01 13:00:00,MIN,DET,-7,25.666666666666668,23.5,8.666666666666668,10.333333333333332,0.33333333333333337,0.33333333333333337,0.16666666666666669,0.16666666666666669,227.0,260.16666666666674,35.33333333333334,34.66666666666667,0.4166666666666667,0.25000000000000006,1.0,0.5000000000000001,3.5,4.333333333333334,27.500000000000004,29.0,106.0,115.00000000000001,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8000253956399397,0.0,0.0,0.0,0.0,2.0,0.0,-1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20171001NYJ,2017-10-01 13:00:00,NYJ,JAX,3,26.333333333333332,20.166666666666664,10.5,7.333333333333334,0.5000000000000001,1.1666666666666667,0.16666666666666669,0.5,214.16666666666666,209.83333333333337,32.16666666666667,31.833333333333336,0.5833333333333334,0.5833333333333334,0.33333333333333337,1.1666666666666667,2.0000000000000004,8.0,31.000000000000004,26.833333333333336,127.5,102.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
