Key,Datetime,Home,Away,Spread,APts,HPts,AFD,HFD,AFum,HFum,AFumL,HFumL,APY,HPY,APA,HPA,API,HPI,APS,HPS,APSY,HPSY,ARA,HRA,ARY,HRY,ADaysSLG,HDaysSLG,Aqb_relinquished,Hqb_relinquished,Arb_relinquished,Hrb_relinquished,Awrte_relinquished,Hwrte_relinquished,Aqb_val_lost,Hqb_val_lost,Arb_val_lost,Hrb_val_lost,Awrte_val_lost,Hwrte_val_lost,Anon_key_relinquished,Hnon_key_relinquished,AZDiff,H_LWGAdv,Turf,Grass,Hybrid,Roof_Open,Roof_Fixed,Roof_Retract
20130908PIT,2013-09-08 13:02:00,PIT,TEN,-7,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,35.0,35.0,0.5,0.5,0.0,0.0,0.0,0.0,29.0,29.0,115.0,115.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0,1,0,1,0,0
20130908SFO,2013-09-08 16:26:00,SFO,GNB,6,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,35.0,35.0,0.5,0.5,0.0,0.0,0.0,0.0,29.0,29.0,115.0,115.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2,0.0,0,1,0,1,0,0
20130908CAR,2013-09-08 13:04:00,CAR,SEA,-5,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,35.0,35.0,0.5,0.5,0.0,0.0,0.0,0.0,29.0,29.0,115.0,115.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3,0.0,0,1,0,1,0,0
20130908CLE,2013-09-08 13:02:00,CLE,MIA,-13,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,35.0,35.0,0.5,0.5,0.0,0.0,0.0,0.0,29.0,29.0,115.0,115.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0,0.0,0,1,0,1,0,0
20130909SDG,2013-09-09 22:25:00,SDG,HOU,-3,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,35.0,35.0,0.5,0.5,0.0,0.0,0.0,0.0,29.0,29.0,115.0,115.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-2,0.0,0,1,0,1,0,0
20130909WAS,2013-09-09 19:10:00,WAS,PHI,-6,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,35.0,35.0,0.5,0.5,0.0,0.0,0.0,0.0,29.0,29.0,115.0,115.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3,0.0,0,1,0,1,0,0
20130912NWE,2013-09-12 20:29:00,NWE,NYJ,3,21.75,23.0,5.5,6.5,0.5,0.5,0.25,0.5,229.75,244.5,36.0,39.25,0.625,0.625,1.25,0.75,10.5,3.75,29.0,30.25,108.75,125.75,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,-1.0,1,0,0,1,0,0
20130915TAM,2013-09-15 16:05:00,TAM,NOR,-2,23.0,21.5,4.5,3.0,0.0,0.75,0.0,0.25,261.5,222.5,35.0,34.0,0.625,0.625,0.5,0.75,4.0,6.25,29.0,28.0,105.75,102.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1,-1.0,0,1,0,1,0,0
20130915BUF,2013-09-15 13:02:00,BUF,CAR,1,19.0,22.5,4.25,3.75,0.75,0.75,0.5,0.5,206.0,213.75,32.0,33.0,0.375,0.375,0.25,0.0,1.5,0.0,28.25,30.25,119.75,120.25,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0,0.0,1,0,0,1,0,0
20130915KAN,2013-09-15 13:02:00,KAN,DAL,1,26.25,24.25,5.5,4.25,0.5,0.25,0.0,0.0,237.25,219.0,38.5,34.75,0.625,0.375,0.5,0.25,4.75,0.5,27.5,28.5,108.0,116.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-1.0,0,1,0,1,0,0
20130915HOU,2013-09-15 13:03:00,HOU,TEN,6,21.25,25.0,4.25,6.5,0.25,0.0,0.0,0.0,205.5,258.5,31.25,37.5,0.375,0.625,0.25,0.5,2.0,4.25,32.25,28.75,114.25,116.25,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,1
20130915ATL,2013-09-15 13:03:00,ATL,STL,7,24.0,21.5,5.0,4.5,0.5,0.5,0.25,0.25,251.0,246.0,35.75,35.75,0.625,0.625,0.0,0.75,0.0,6.25,27.75,25.25,103.0,108.25,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,-1.0,1,0,0,0,1,0
20130915IND,2013-09-15 13:02:00,IND,MIA,-4,23.0,22.5,4.5,4.5,0.0,0.0,0.0,0.0,240.0,213.0,35.75,32.0,0.625,0.375,1.0,1.0,4.25,7.75,27.5,28.25,91.25,118.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1.0,1,0,0,0,0,1
20130915NYG,2013-09-15 16:25:00,NYG,DEN,-18,29.5,25.0,6.0,5.25,0.75,0.75,0.5,0.75,287.5,283.25,36.75,36.75,0.375,1.125,0.75,0.75,4.25,5.5,27.5,25.25,102.5,98.75,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2,-1.0,1,0,0,1,0,0
20130915SEA,2013-09-15 20:31:00,SEA,SFO,26,25.75,20.25,5.75,4.5,0.0,0.25,0.0,0.25,277.25,251.25,36.0,34.5,0.375,0.375,0.5,0.5,2.0,5.0,30.25,28.25,108.75,103.75,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.0,1,0,0,1,0,0
20130915PHI,2013-09-15 13:02:00,PHI,SDG,-3,24.25,25.5,3.5,6.5,0.0,0.5,0.0,0.5,222.0,221.25,33.5,32.5,0.625,0.375,0.5,0.75,3.0,5.75,26.75,34.0,106.25,152.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3,-1.0,0,0,1,1,0,0
20130915CHI,2013-09-15 13:03:00,CHI,MIN,1,23.25,23.25,4.0,4.25,0.25,0.0,0.25,0.0,232.5,236.75,33.25,34.5,1.125,0.625,0.75,0.0,2.75,0.0,27.25,28.75,112.5,106.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,1,0,0
20130915ARI,2013-09-15 16:05:00,ARI,DET,4,25.75,23.25,7.0,6.25,0.75,1.0,0.25,0.25,265.5,252.25,37.0,36.25,0.625,0.625,0.0,1.0,0.0,5.75,30.25,28.25,114.25,107.75,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2,-1.0,0,1,0,0,0,1
20130915BAL,2013-09-15 13:02:00,BAL,CLE,8,19.75,24.0,5.0,6.0,0.5,0.25,0.0,0.0,237.25,260.0,39.5,41.75,1.125,0.875,1.5,1.0,11.25,6.75,25.0,27.0,98.0,100.75,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,-1.0,0,1,0,1,0,0
20130915OAK,2013-09-15 16:25:00,OAK,JAX,10,17.75,21.5,3.0,5.0,0.0,0.0,0.0,0.0,203.0,226.5,36.5,33.5,0.875,0.875,1.5,0.25,12.5,4.0,27.5,30.0,104.0,129.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.569033033049369,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-3,-1.0,0,1,0,1,0,0
20130915GNB,2013-09-15 13:02:00,GNB,WAS,18,24.0,24.25,6.25,5.75,0.5,0.25,0.25,0.25,253.25,256.75,38.5,35.5,0.875,0.625,0.75,0.5,5.25,2.75,26.25,26.5,104.75,102.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,-1.0,0,0,1,1,0,0
20130916CIN,2013-09-16 20:41:00,CIN,PIT,10,19.5,22.5,3.5,4.5,0.5,0.5,0.25,0.25,217.0,245.5,34.5,34.5,0.625,0.875,1.25,0.25,7.0,1.25,25.5,27.0,94.0,102.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0,-1.0,1,0,0,1,0,0
20130919PHI,2013-09-19 20:29:00,PHI,KAN,-10,22.800000000000004,26.400000000000002,7.200000000000001,9.600000000000001,0.2,0.6000000000000001,0.0,0.4,215.00000000000003,259.2,35.0,33.4,0.30000000000000004,0.30000000000000004,1.0,1.0,5.200000000000001,8.0,27.8,31.000000000000004,116.0,141.60000000000002,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,1,1,0,0
20130922MIN,2013-09-22 13:05:00,MIN,CLE,-4,17.0,24.6,6.6,7.0,0.4,0.6000000000000001,0.0,0.6000000000000001,228.60000000000002,231.4,39.0,32.6,0.9,1.1,2.2,0.8,16.8,2.2,24.0,28.400000000000002,91.4,114.6,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.263018982237984,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1,0.0,1,0,0,1,0,0
20130922CIN,2013-09-22 13:03:00,CIN,GNB,4,27.000000000000004,22.0,10.200000000000001,8.0,0.4,0.4,0.4,0.2,293.6,252.4,36.800000000000004,36.6,0.5,0.7000000000000001,1.2000000000000002,0.2,10.0,1.0,26.000000000000004,28.400000000000002,109.4,107.00000000000001,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1,0.0,1,0,0,1,0,0
20130922PIT,2013-09-22 20:30:00,PIT,CHI,-17,24.8,17.6,8.200000000000001,5.6000000000000005,0.4,0.6000000000000001,0.4,0.4,246.20000000000002,220.40000000000003,35.2,35.0,0.9,0.7,0.2,1.4,1.6,9.0,28.4,23.6,110.60000000000001,84.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.0,0,1,0,1,0,0
20130922SFO,2013-09-22 16:25:00,SFO,IND,-20,22.0,21.200000000000003,8.200000000000001,7.000000000000001,0.2,0.4,0.0,0.4,233.4,243.20000000000002,34.2,34.4,0.5,0.9000000000000001,1.4000000000000001,1.0,7.4,5.6,27.8,28.200000000000003,121.0,107.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3,-1.0,0,1,0,1,0,0
20130922SEA,2013-09-22 16:26:00,SEA,JAX,28,16.0,22.0,5.4,7.4,0.2,0.4,0.0,0.2,205.20000000000002,224.6,36.800000000000004,31.400000000000002,0.7000000000000001,0.5,2.2,1.2000000000000002,15.4,8.8,25.8,32.0,90.0,117.4,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.569033033049369,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-3,1.0,1,0,0,1,0,0
20130922NOR,2013-09-22 13:03:00,NOR,ARI,24,23.6,21.6,9.8,7.800000000000001,0.8,0.2,0.2,0.0,254.0,268.40000000000003,37.0,37.2,0.7,0.9,1.0,1.2000000000000002,5.4,8.4,27.6,27.200000000000003,103.60000000000001,99.60000000000001,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,-1.0,1,0,0,0,1,0
20130922BAL,2013-09-22 13:03:00,BAL,HOU,21,26.0,22.000000000000004,10.2,8.600000000000001,0.0,0.4,0.0,0.2,262.8,247.4,39.6,40.0,0.9,0.7000000000000001,0.8,1.2000000000000002,7.0,8.200000000000001,28.6,28.8,127.4,100.4,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0,1,0,1,0,0
20130922CAR,2013-09-22 13:03:00,CAR,NYG,38,24.6,19.8,9.8,8.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,297.20000000000005,201.4,39.2,33.2,1.7000000000000002,0.5,0.8,1.4000000000000001,6.2,10.400000000000002,24.000000000000004,29.0,83.6,120.80000000000001,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0,-1.0,0,1,0,1,0,0
20130922DAL,2013-09-22 13:02:00,DAL,STL,24,24.000000000000004,24.2,8.8,8.4,0.4,0.8,0.2,0.4,271.20000000000005,246.0,39.6,39.2,0.7,0.5,0.0,1.0,0.0,7.200000000000001,25.800000000000004,25.2,96.2,93.80000000000001,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,1,0,0,0,0,1
20130922MIA,2013-09-22 16:05:00,MIA,ATL,4,23.4,23.200000000000003,7.4,7.800000000000001,0.4,0.6000000000000001,0.2,0.2,268.20000000000005,251.4,37.2,35.400000000000006,0.5,0.5,1.0,1.8,8.4,7.800000000000001,23.400000000000002,27.4,93.80000000000001,93.2,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5105823863144411,0.0,0.0,0.0,1.0,2.0,0,-1.0,1,0,0,1,0,0
20130922NYJ,2013-09-22 16:25:00,NYJ,BUF,7,22.8,19.400000000000002,7.800000000000001,7.4,0.8,0.8,0.6000000000000001,0.4,228.4,221.60000000000002,34.2,35.8,0.5,1.1,0.2,1.8,1.8,13.4,30.800000000000004,29.6,126.0,112.8,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,-1.0,1,0,0,1,0,0
20130922NWE,2013-09-22 13:02:00,NWE,TAM,20,20.0,21.000000000000004,5.200000000000001,7.0,0.8,0.6000000000000001,0.4,0.4,200.6,231.20000000000002,31.6,39.2,0.7,0.5,0.8,0.8,7.4,4.4,29.000000000000004,29.000000000000004,114.0,111.4,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,0.0,1,0,0,1,0,0
20130922TEN,2013-09-22 13:03:00,TEN,SDG,3,26.000000000000004,21.8,9.4,6.200000000000001,0.6000000000000001,0.4,0.4,0.0,260.20000000000005,190.20000000000002,36.2,31.0,0.5,0.30000000000000004,0.6000000000000001,1.0,3.6000000000000005,5.4,27.6,32.4,110.2,115.2,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2,0.0,0,1,0,1,0,0
20130922WAS,2013-09-22 13:03:00,WAS,DET,-7,24.8,23.200000000000003,8.8,8.6,0.8,0.4,0.4,0.2,267.0,265.40000000000003,36.800000000000004,38.8,0.5,0.9000000000000001,0.2,0.8,1.0,5.4,28.200000000000003,24.4,101.2,105.4,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3,0.0,0,1,0,1,0,0
20130923DEN,2013-09-23 20:40:00,DEN,OAK,16,21.0,31.800000000000004,7.2,9.400000000000002,0.6000000000000001,1.0,0.2,0.6000000000000001,204.00000000000003,291.4,31.6,38.0,0.7000000000000001,0.30000000000000004,0.8,0.6000000000000001,5.6000000000000005,3.4000000000000004,30.8,27.8,148.4,103.4,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,-1.0,0,1,0,1,0,0
20130926STL,2013-09-26 20:25:00,STL,SFO,-24,18.83333333333334,21.16666666666667,8.166666666666668,10.166666666666668,0.5,0.5,0.5,0.33333333333333337,225.83333333333334,258.83333333333337,33.16666666666667,41.166666666666664,0.9166666666666667,0.5833333333333334,1.3333333333333335,1.0,6.5,7.166666666666666,27.333333333333336,23.500000000000004,108.33333333333334,86.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,-1.0,1,0,0,0,1,0
20130929HOU,2013-09-29 13:03:00,HOU,SEA,-3,25.833333333333336,23.166666666666668,10.833333333333332,11.5,0.5,0.0,0.33333333333333337,0.0,241.0,247.33333333333337,31.0,38.833333333333336,0.5833333333333334,0.9166666666666666,1.3333333333333335,1.1666666666666667,8.666666666666668,9.833333333333334,32.66666666666667,27.666666666666668,123.83333333333334,121.83333333333334,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2,-1.0,1,0,0,0,0,1
20130929DEN,2013-09-29 16:25:00,DEN,PHI,32,24.66666666666667,32.66666666666667,11.500000000000002,13.000000000000002,1.1666666666666667,1.3333333333333335,0.8333333333333334,0.8333333333333335,243.83333333333334,304.8333333333333,32.83333333333333,37.833333333333336,0.5833333333333334,0.25000000000000006,1.8333333333333335,0.6666666666666667,12.333333333333332,3.1666666666666674,30.333333333333336,29.0,162.00000000000003,113.5,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0.0,0,1,0,1,0,0
20130929OAK,2013-09-29 16:25:00,OAK,WAS,-10,22.666666666666668,21.0,11.666666666666668,8.166666666666666,0.8333333333333334,0.6666666666666667,0.33333333333333337,0.16666666666666669,271.16666666666674,218.83333333333337,40.66666666666667,31.5,0.9166666666666667,0.5833333333333334,1.0,1.1666666666666667,8.833333333333334,8.5,24.0,28.5,107.83333333333334,131.83333333333334,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,-1.0,0,1,0,1,0,0
20130929SDG,2013-09-29 16:25:00,SDG,DAL,9,25.333333333333336,24.500000000000004,10.5,11.0,1.0,0.6666666666666667,0.5,0.5,238.83333333333331,246.00000000000003,36.66666666666667,34.16666666666667,0.4166666666666667,0.4166666666666667,1.0,0.8333333333333335,7.166666666666668,4.5,26.666666666666664,27.500000000000004,110.33333333333334,108.83333333333334,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.840187985908592,0.0,0.0,1.0,-2,-1.0,0,1,0,1,0,0
20130929MIN,2013-09-29 13:07:00,MIN,PIT,7,18.5,25.000000000000004,8.166666666666668,9.333333333333334,1.1666666666666667,1.0,0.8333333333333334,0.8333333333333335,246.83333333333337,225.33333333333334,36.0,34.16666666666667,0.9166666666666667,1.0833333333333335,1.6666666666666667,1.6666666666666667,12.0,7.333333333333334,23.166666666666668,28.833333333333336,83.33333333333333,117.83333333333333,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.36531320802066103,0.0,0.0,0.0,0.0,0.0,3.0,-1,0.0,1,0,0,1,0,0
20130929DET,2013-09-29 13:03:00,DET,CHI,8,27.333333333333336,25.166666666666668,9.333333333333336,11.333333333333334,0.5,0.6666666666666667,0.33333333333333337,0.33333333333333337,230.33333333333334,285.5,34.333333333333336,37.66666666666667,0.75,0.5833333333333334,0.5,0.33333333333333337,2.666666666666667,2.0,28.333333333333336,27.333333333333336,110.0,94.83333333333334,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,1,0,0,0,1,0
20130929JAX,2013-09-29 13:06:00,JAX,IND,-34,22.833333333333336,16.166666666666668,10.666666666666668,7.333333333333334,0.16666666666666669,0.5,0.0,0.16666666666666666,219.83333333333334,206.66666666666669,32.833333333333336,37.00000000000001,0.4166666666666667,0.9166666666666667,1.3333333333333335,2.3333333333333335,7.333333333333334,16.333333333333336,29.833333333333336,25.666666666666664,131.5,83.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0,0.0,0,1,0,1,0,0
20130929TEN,2013-09-29 16:05:00,TEN,NYJ,25,20.666666666666668,21.5,9.5,9.0,0.8333333333333334,0.6666666666666667,0.33333333333333337,0.0,239.83333333333334,205.50000000000003,34.666666666666664,32.0,1.25,0.25000000000000006,1.5,1.1666666666666667,11.166666666666668,7.333333333333334,31.5,31.833333333333332,124.33333333333333,124.33333333333333,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-1,0.0,0,1,0,1,0,0
20130929ATL,2013-09-29 20:30:00,ATL,NWE,-7,21.333333333333336,23.333333333333332,9.333333333333334,10.166666666666668,0.5000000000000001,0.5,0.33333333333333337,0.33333333333333337,226.33333333333334,262.00000000000006,38.66666666666667,37.333333333333336,0.5833333333333334,0.5833333333333334,1.1666666666666667,0.8333333333333334,7.5,7.000000000000001,29.66666666666667,24.500000000000004,118.83333333333334,102.50000000000001,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5105823863144411,0.0,0.0,1.0,0.0,0,-1.0,1,0,0,0,1,0
20130929TAM,2013-09-29 13:03:00,TAM,ARI,-3,20.833333333333336,17.166666666666668,10.833333333333334,7.333333333333335,0.8333333333333334,0.6666666666666667,0.16666666666666669,0.33333333333333337,238.50000000000003,204.83333333333331,36.66666666666667,33.16666666666667,0.9166666666666667,0.75,1.5,1.1666666666666667,8.833333333333334,7.833333333333334,25.66666666666667,27.83333333333334,100.66666666666667,111.16666666666666,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2,0.0,0,1,0,1,0,0
