Season,Start,Week,Away,Home,APts,HPts,OverUnder,VegasLine,AFD,AFum,AFumL,APY,APA,API,HPS,HPSY,ARA,ARY,HFD,HFum,HFumL,HPY,HPA,HPI,HPS,HPSY,HRA,HRY
2013,2013-09-22 20:30:00,3,CHI,PIT,40,23,40.5,2.5,15,1,0,151,30,0,2,8,28,107,21,4,3,379,41,2,3,27,21,80
2013,2013-09-22 16:25:00,3,IND,SFO,27,7,45.5,-10.0,23,0,0,152,26,0,1,7,40,184,14,1,1,139,27,1,3,11,23,115
2013,2013-09-22 16:26:00,3,JAX,SEA,17,45,39.0,-20.0,17,2,1,214,38,2,3,21,25,51,28,1,1,323,29,1,2,8,36,156
2013,2013-09-22 13:03:00,3,ARI,NOR,7,31,48.5,-7.5,16,1,0,161,35,2,4,26,16,86,27,0,0,319,46,1,4,23,24,104
2013,2013-09-22 13:03:00,3,HOU,BAL,9,30,44.5,1.0,18,0,0,170,35,1,3,24,23,94,16,1,0,161,24,0,2,10,31,75
2013,2013-09-22 13:03:00,3,NYG,CAR,0,38,46.5,3.0,10,1,1,90,27,2,7,45,16,60,27,1,1,208,27,1,1,15,46,194
2013,2013-09-22 13:02:00,3,STL,DAL,7,31,47.5,-3.5,17,1,1,197,49,0,6,43,12,35,21,2,1,203,24,0,1,7,34,193
2013,2013-09-22 16:05:00,3,ATL,MIA,23,27,45.5,-2.5,24,1,1,231,38,1,0,0,30,146,16,2,1,195,35,1,5,41,15,90
2013,2013-09-22 16:25:00,3,BUF,NYJ,20,27,41.0,-2.5,18,2,0,208,42,0,8,35,25,120,20,1,0,331,29,2,0,0,41,182
2013,2013-09-22 13:02:00,3,TAM,NWE,3,23,44.5,-7.5,18,0,0,226,41,1,3,10,22,97,21,0,0,202,36,1,3,23,33,156
2013,2013-09-22 13:03:00,3,SDG,TEN,17,20,43.0,-3.0,19,1,1,175,24,0,2,9,27,102,23,2,0,282,37,0,2,17,29,170
2013,2013-09-22 13:03:00,3,DET,WAS,27,20,48.5,1.0,24,0,0,378,42,1,1,7,23,63,27,3,1,300,50,1,2,26,22,120
2013,2013-09-23 20:40:00,3,OAK,DEN,21,37,48.5,-16.5,13,1,0,293,31,0,3,23,17,49,31,3,2,372,37,0,1,2,35,164
2013,2013-09-26 20:25:00,4,SFO,STL,35,11,42.5,4.0,19,2,2,151,23,0,2,16,40,219,14,2,1,170,41,1,5,32,19,18
2013,2013-09-29 13:03:00,4,SEA,HOU,23,20,41.0,2.0,15,3,1,91,23,1,5,32,30,179,29,2,1,325,49,2,4,30,35,151
2013,2013-09-29 16:25:00,4,PHI,DEN,20,52,57.5,-11.5,21,0,0,284,31,0,3,13,35,166,35,0,0,331,37,0,1,6,33,141
2013,2013-09-29 16:25:00,4,WAS,OAK,24,14,45.5,4.0,15,1,1,217,31,0,1,10,32,122,14,3,2,194,32,1,7,33,26,104
2013,2013-09-29 16:25:00,4,DAL,SDG,21,30,47.0,1.5,21,2,1,227,37,0,3,19,16,92,27,0,0,394,42,1,1,7,27,112
2013,2013-09-29 13:07:00,4,PIT,MIN,27,34,41.5,3.0,29,1,1,357,51,1,5,26,21,77,16,1,0,248,25,0,1,0,25,145
2013,2013-09-29 13:03:00,4,CHI,DET,32,40,48.0,-2.5,18,2,1,286,47,3,3,31,16,131,23,4,2,228,35,1,1,14,30,159
2013,2013-09-29 13:06:00,4,IND,JAX,37,3,42.5,9.5,26,1,0,280,38,1,2,14,30,157,14,0,0,165,32,3,4,14,18,40
2013,2013-09-29 16:05:00,4,NYJ,TEN,13,38,40.5,-3.5,16,2,2,239,34,2,5,50,23,91,17,0,0,244,32,0,2,13,31,78
2013,2013-09-29 20:30:00,4,NWE,ATL,30,23,49.0,-3.0,21,1,0,316,31,0,0,0,31,132,26,1,0,399,54,1,2,22,15,58
2013,2013-09-29 13:03:00,4,ARI,TAM,13,10,40.0,-2.5,17,2,1,240,38,2,1,8,20,56,20,1,1,173,43,2,2,20,31,80
2013,2013-09-29 13:02:00,4,NYG,KAN,7,31,43.5,-4.5,11,3,2,200,37,1,3,27,21,98,21,1,1,288,41,2,1,0,28,102
2013,2013-09-29 13:02:00,4,BAL,BUF,20,23,45.0,4.0,15,0,0,321,50,5,4,26,9,24,19,4,1,147,22,2,2,20,55,203
2013,2013-09-29 13:06:00,4,CIN,CLE,6,17,42.5,4.5,16,2,1,203,42,1,2,3,20,63,18,0,0,247,38,0,3,22,30,89
2013,2013-09-30 20:40:00,4,MIA,NOR,17,38,48.5,-7.5,19,1,1,216,35,3,4,33,19,115,23,1,1,397,39,0,2,16,24,68
2013,2013-10-03 20:29:00,5,BUF,CLE,24,37,40.5,-4.0,20,0,0,188,40,1,4,21,31,155,19,2,0,199,28,0,5,23,32,91
2013,2013-10-06 13:03:00,5,KAN,TEN,26,17,38.0,3.0,20,1,1,233,39,1,2,12,26,120,19,2,1,234,41,2,3,13,22,105
2013,2013-10-06 13:02:00,5,NWE,CIN,6,13,45.5,1.0,15,4,1,166,38,1,4,31,18,82,21,1,1,179,27,1,4,33,39,162
2013,2013-10-06 23:35:00,5,SDG,OAK,17,27,46.0,5.0,27,2,2,391,48,3,2,20,19,36,17,2,0,195,23,0,4,26,28,104
2013,2013-10-06 13:02:00,5,BAL,MIA,26,23,42.5,-2.5,20,1,1,251,32,1,2,18,40,133,10,1,0,272,40,0,6,35,11,22
2013,2013-10-06 13:02:00,5,DET,GNB,9,22,53.0,-9.5,19,1,0,222,40,0,5,40,19,64,16,2,0,269,30,0,1,5,33,180
2013,2013-10-06 13:02:00,5,NOR,CHI,26,18,50.5,1.5,17,1,0,283,35,0,1,5,29,64,20,2,1,340,33,0,3,18,18,94
2013,2013-10-06 16:05:00,5,CAR,ARI,6,22,41.5,3.0,21,1,1,258,39,3,7,50,20,95,19,0,0,160,28,3,2,15,28,90
2013,2013-10-06 13:03:00,5,SEA,IND,28,34,43.5,3.0,21,2,1,205,31,1,2,5,34,218,20,2,2,208,29,0,2,21,29,109
2013,2013-10-06 13:02:00,5,PHI,NYG,36,21,53.5,-1.5,28,0,0,299,39,0,1,3,37,140,21,1,1,330,52,3,1,4,17,53
2013,2013-10-06 16:25:00,5,DEN,DAL,51,48,56.0,9.0,34,2,1,414,42,1,0,0,31,103,24,1,1,470,36,1,4,36,14,52
2013,2013-10-06 13:00:00,5,JAX,STL,20,34,40.5,-11.0,16,3,1,267,32,2,2,3,25,96,22,1,0,208,34,0,2,14,36,143
2013,2013-10-06 20:31:00,5,HOU,SFO,3,34,43.0,-4.5,17,2,1,182,40,3,1,6,30,131,17,1,0,107,15,0,1,6,36,177
2013,2013-10-07 20:40:00,5,NYJ,ATL,30,28,45.0,-10.5,15,0,0,170,20,0,4,29,22,118,26,2,1,299,46,0,2,12,22,64
2013,2013-10-10 20:29:00,6,NYG,CHI,21,27,46.5,-8.5,21,0,0,232,26,3,1,7,26,123,26,1,0,262,36,0,0,0,29,110
2013,2013-10-13 13:03:00,6,STL,HOU,38,13,43.0,-9.0,15,0,0,117,16,0,0,0,25,99,27,3,2,267,38,2,5,17,30,153
2013,2013-10-13 13:03:00,6,PHI,TAM,31,20,44.5,3.0,21,1,1,287,31,0,1,9,33,138,19,1,0,257,43,1,2,16,21,94
2013,2013-10-13 16:05:00,6,JAX,DEN,19,35,53.0,-26.5,20,2,0,291,42,2,2,12,27,71,26,3,2,295,42,1,0,0,29,112
2013,2013-10-13 16:25:00,6,ARI,SFO,20,32,40.5,-10.5,16,3,2,294,41,2,1,4,21,109,20,2,1,238,29,1,2,14,38,149
2013,2013-10-13 13:02:00,6,CIN,BUF,27,24,41.0,6.0,26,0,0,318,40,1,3,19,41,165,20,1,1,192,32,0,5,24,32,130
2013,2013-10-13 13:02:00,6,OAK,KAN,7,24,41.0,-7.5,18,0,0,153,34,3,9,63,28,121,16,3,1,105,31,0,3,23,27,111
2013,2013-10-13 16:06:00,6,TEN,SEA,13,20,42.0,-11.5,13,3,0,157,29,2,3,14,20,66,24,5,2,253,31,0,2,4,33,151
2013,2013-10-13 13:02:00,6,GNB,BAL,19,17,48.5,2.0,15,3,1,298,32,1,3,17,30,140,15,3,1,313,34,0,5,29,22,47
2013,2013-10-13 13:02:00,6,DET,CLE,31,17,44.0,2.5,24,0,0,248,43,1,1,0,28,118,23,1,0,269,43,2,2,23,21,126
2013,2013-10-13 20:31:00,6,WAS,DAL,16,31,52.0,-5.5,25,2,1,217,39,1,3,29,33,216,18,0,0,165,30,1,1,5,19,48
2013,2013-10-13 16:25:00,6,NOR,NWE,27,30,51.0,-2.5,20,1,1,230,36,1,1,6,26,131,26,1,0,235,43,1,5,34,35,141
2013,2013-10-13 13:05:00,6,CAR,MIN,35,10,44.5,-2.5,22,0,0,236,26,0,1,6,39,131,17,1,0,215,44,2,3,26,13,75
2013,2013-10-13 13:03:00,6,PIT,NYJ,19,6,40.5,1.5,16,1,0,255,31,0,4,24,26,73,18,1,0,184,34,2,3,17,20,83
2013,2013-10-14 20:40:00,6,IND,SDG,9,19,50.5,0.0,12,0,0,193,30,1,1,9,17,74,24,0,0,227,33,0,2,10,37,147
2013,2013-10-17 20:25:00,7,SEA,ARI,34,22,41.0,4.5,21,4,2,209,29,0,3,26,32,135,22,2,0,204,45,2,7,54,18,30
2013,2013-10-20 13:05:00,7,CHI,WAS,41,45,47.5,1.0,21,0,0,219,28,1,2,13,22,140,28,2,0,290,29,1,1,8,43,209
2013,2013-10-20 20:31:00,7,DEN,IND,33,39,54.5,6.0,23,4,2,365,49,1,4,21,20,64,19,1,1,213,38,0,2,15,31,121
2013,2013-10-20 16:06:00,7,SFO,TEN,31,17,41.0,3.0,19,0,0,196,21,0,2,3,41,153,15,1,1,298,41,1,3,28,13,70
2013,2013-10-20 16:26:00,7,HOU,KAN,16,17,38.5,-6.0,14,2,1,221,25,0,5,50,24,73,20,1,1,231,34,1,2,9,32,126
2013,2013-10-20 13:02:00,7,TAM,ATL,23,31,43.0,-6.5,23,2,1,226,44,0,3,30,28,111,15,1,1,273,26,0,0,0,18,18
2013,2013-10-20 13:03:00,7,STL,CAR,15,30,42.0,-7.0,15,4,2,254,34,1,4,20,21,63,21,1,0,180,17,0,2,24,38,102
2013,2013-10-20 13:03:00,7,NWE,NYJ,27,30,43.0,3.0,21,2,0,205,46,1,4,23,20,90,27,2,0,206,33,1,4,27,52,177
2013,2013-10-20 13:02:00,7,BUF,MIA,23,21,43.5,-6.5,15,2,0,178,32,1,4,24,30,90,19,1,1,173,37,2,2,21,25,120
2013,2013-10-20 16:25:00,7,CLE,GNB,13,31,45.0,-9.5,17,0,0,133,42,1,3,16,23,83,26,1,0,253,36,0,1,7,29,104
2013,2013-10-20 13:02:00,7,SDG,JAX,24,6,44.5,7.0,27,0,0,276,26,0,1,9,40,158,18,0,0,275,36,1,6,43,17,78
2013,2013-10-20 16:25:00,7,BAL,PIT,16,19,41.0,-2.5,19,1,0,205,34,0,1,10,26,82,17,1,1,145,23,0,3,15,29,141
2013,2013-10-20 13:02:00,7,CIN,DET,27,24,45.5,-1.5,18,1,0,364,34,0,1,8,18,57,22,0,0,357,51,0,0,0,25,77
2013,2013-10-20 13:02:00,7,DAL,PHI,17,3,55.0,-2.5,22,1,0,294,47,2,2,23,26,74,19,0,0,194,49,3,3,15,23,84
2013,2013-10-21 20:40:00,7,MIN,NYG,7,23,47.5,-3.5,13,2,2,176,53,1,1,14,14,30,17,3,1,193,39,0,2,7,32,64
2013,2013-10-24 20:29:00,8,CAR,TAM,31,13,39.0,6.5,21,0,0,195,32,0,3,26,27,129,19,3,1,249,51,0,3,26,14,48
2013,2013-10-27 13:02:00,8,BUF,NOR,17,35,48.5,-10.5,20,4,2,211,39,1,4,23,25,88,21,0,0,309,34,0,4,23,26,77
2013,2013-10-27 13:02:00,8,CLE,KAN,17,23,39.0,-7.0,13,1,1,283,36,0,1,10,15,57,20,1,0,195,36,0,6,30,29,136
2013,2013-10-27 20:30:00,8,GNB,MIN,44,31,47.5,7.5,26,0,0,282,29,0,2,3,42,182,15,0,0,132,21,0,3,13,19,111
2013,2013-10-27 13:02:00,8,MIA,NWE,17,27,46.5,-5.5,23,1,1,145,42,2,6,47,31,156,19,0,0,100,22,1,3,16,37,152
2013,2013-10-27 16:25:00,8,ATL,ARI,13,27,44.5,-3.0,20,0,0,265,61,4,4,36,14,27,17,1,0,147,18,1,3,25,30,201
2013,2013-10-27 16:25:00,8,WAS,DEN,21,45,58.5,-11.0,22,3,1,154,39,4,3,26,28,112,29,1,1,339,44,3,2,15,34,107
2013,2013-10-27 13:03:00,8,DAL,DET,30,31,51.0,-3.0,13,1,0,206,30,0,0,0,26,62,29,2,2,480,48,2,1,8,29,143
2013,2013-10-27 16:05:00,8,PIT,OAK,18,21,40.0,2.5,20,0,0,241,45,2,5,34,19,35,13,2,1,82,19,2,2,6,38,197
2013,2013-10-27 16:06:00,8,NYJ,CIN,9,49,40.5,-4.5,15,0,0,147,37,2,4,29,24,93,20,2,0,323,30,1,1,2,25,79
2013,2013-10-27 13:07:00,8,SFO,JAX,42,10,40.0,14.5,25,3,1,177,17,0,0,0,38,221,20,1,1,228,45,0,0,0,25,90
2013,2013-10-27 13:02:00,8,NYG,PHI,15,7,49.0,-5.5,16,1,1,237,39,0,1,9,31,88,15,5,1,152,35,2,4,36,19,48
2013,2013-10-28 20:30:00,8,SEA,STL,14,9,43.5,13.0,7,1,0,91,18,0,7,48,15,44,23,1,0,139,31,2,3,19,37,200
2013,2013-10-31 20:29:00,9,CIN,MIA,20,22,42.0,3.0,28,1,1,302,53,3,5,36,35,163,15,1,1,188,28,0,3,20,30,157
2013,2013-11-03 13:03:00,9,SDG,WAS,24,30,49.5,0.0,25,0,0,341,46,2,1,0,16,69,27,0,0,291,32,1,0,0,40,209
2013,2013-11-03 16:25:00,9,BAL,CLE,18,24,41.5,1.0,18,1,1,223,41,1,5,27,21,55,19,1,1,242,37,0,2,18,29,73
2013,2013-11-03 13:04:00,9,NOR,NYJ,20,26,45.5,5.5,23,1,0,366,51,2,2,16,13,41,14,0,0,140,20,0,2,0,36,198
2013,2013-11-03 13:03:00,9,MIN,DAL,23,27,51.0,-8.5,22,2,1,224,37,1,2,12,29,169,20,0,0,314,51,1,3,23,9,36
2013,2013-11-03 13:02:00,9,KAN,BUF,23,13,40.5,4.5,15,1,0,115,29,0,2,9,23,95,25,1,1,229,39,2,0,0,38,241
2013,2013-11-03 16:05:00,9,PHI,OAK,49,20,45.5,-1.0,21,0,0,418,31,0,1,1,25,124,29,2,0,350,56,2,3,25,33,210
2013,2013-11-03 13:03:00,9,ATL,CAR,10,34,46.5,-8.0,12,1,1,211,27,3,1,8,20,78,27,1,0,242,37,2,1,7,33,131
2013,2013-11-03 20:30:00,9,IND,HOU,27,24,42.5,1.0,17,0,0,245,40,0,4,26,14,69,22,1,0,340,34,0,1,10,33,143
2013,2013-11-03 16:05:00,9,TAM,SEA,24,27,40.0,-14.5,24,1,0,145,24,0,3,25,38,205,26,1,1,217,26,2,0,0,35,198
2013,2013-11-03 16:25:00,9,PIT,NWE,31,55,42.5,-5.5,24,1,1,371,48,2,5,29,20,108,33,1,1,413,33,0,3,19,35,197
2013,2013-11-03 13:00:00,9,TEN,STL,28,21,41.0,3.0,22,1,0,165,22,2,4,20,35,198,21,2,2,203,35,0,2,7,32,160
2013,2013-11-04 20:40:00,9,CHI,GNB,27,20,50.5,-9.5,25,0,0,271,41,0,1,1,33,171,17,2,0,113,21,1,5,28,29,199
2013,2013-11-07 20:35:00,10,WAS,MIN,27,34,48.0,1.0,27,1,0,242,37,0,4,39,36,191,22,1,0,216,27,1,1,5,24,91
2013,2013-11-10 13:03:00,10,DET,CHI,21,19,52.0,1.5,21,1,0,219,35,1,0,0,26,145,19,0,0,300,49,1,2,12,20,38
2013,2013-11-10 13:02:00,10,BUF,PIT,10,23,42.5,-2.5,16,1,0,132,39,1,3,23,22,95,19,1,0,164,30,1,4,40,33,136
2013,2013-11-10 16:25:00,10,DEN,SDG,28,20,56.0,7.0,22,2,1,313,36,0,2,17,22,84,20,1,0,198,29,0,4,20,35,131
2013,2013-11-10 13:02:00,10,CIN,BAL,17,20,44.0,-2.0,21,1,0,244,51,3,5,30,31,120,18,1,1,104,36,2,5,36,30,85
2013,2013-11-10 13:02:00,10,JAX,TEN,29,27,42.0,-11.5,13,3,0,160,23,2,3,20,30,54,19,5,3,279,42,1,1,9,27,83
2013,2013-11-10 16:05:00,10,CAR,SFO,10,9,43.0,-5.5,15,3,1,141,32,1,3,28,31,109,10,1,1,46,22,1,6,45,24,105
2013,2013-11-10 20:30:00,10,DAL,NOR,17,49,54.0,-5.5,9,0,0,104,24,0,3,24,16,89,40,1,1,383,41,0,1,9,38,242
2013,2013-11-10 16:25:00,10,HOU,ARI,24,27,41.5,-3.5,17,1,1,159,43,0,3,42,21,76,19,2,2,235,32,1,1,6,29,97
2013,2013-11-10 13:03:00,10,OAK,NYG,20,24,41.5,-7.0,12,1,1,106,26,1,4,16,25,107,19,3,2,118,22,1,3,22,38,133
2013,2013-11-10 13:03:00,10,SEA,ATL,33,10,47.0,3.0,25,0,0,279,26,0,1,8,42,211,16,2,1,162,36,0,2,10,16,64
2013,2013-11-10 13:03:00,10,STL,IND,38,8,43.0,-7.0,12,2,1,232,16,0,2,15,37,140,21,1,1,388,52,4,3,33,14,18
2013,2013-11-10 13:02:00,10,PHI,GNB,27,13,47.0,1.0,19,1,1,211,18,0,3,17,37,204,23,1,0,297,44,2,1,8,30,99
2013,2013-11-11 20:40:00,10,MIA,TAM,19,22,39.5,2.5,16,0,0,211,42,1,2,18,14,2,18,0,0,124,21,1,2,15,37,140
2013,2013-11-14 20:29:00,11,IND,TEN,30,27,42.0,3.0,24,0,0,229,36,0,1,3,32,137,20,1,1,218,28,0,2,4,24,122
2013,2013-11-17 13:03:00,11,OAK,HOU,28,23,41.0,-10.5,12,1,0,176,32,0,2,21,31,165,14,3,1,304,49,1,2,21,21,90
2013,2013-11-17 13:02:00,11,CLE,CIN,20,41,40.0,-4.5,15,2,1,228,56,3,4,20,19,102,10,0,0,118,28,2,0,0,31,106
2013,2013-11-17 16:25:00,11,GNB,NYG,13,27,41.0,-3.0,16,0,0,339,34,3,0,0,20,55,19,0,0,256,35,1,4,23,24,78
2013,2013-11-17 16:05:00,11,SDG,MIA,16,20,44.5,3.0,22,0,0,281,34,1,3,17,26,154,21,0,0,239,35,1,4,29,19,104
2013,2013-11-17 13:02:00,11,BAL,CHI,20,23,40.5,-3.5,23,2,0,143,31,2,3,19,41,174,18,2,0,215,31,0,2,1,26,104
2013,2013-11-17 13:02:00,11,DET,PIT,27,37,45.0,3.0,21,2,2,344,46,1,2,18,25,107,24,0,0,358,45,0,1,9,27,40
2013,2013-11-17 13:04:00,11,ARI,JAX,27,14,40.5,9.0,19,1,0,402,42,0,3,17,24,14,14,0,0,242,42,2,2,13,16,32
2013,2013-11-17 16:26:00,11,MIN,SEA,20,41,45.0,-13.0,19,2,1,204,35,3,2,3,33,132,16,1,0,230,21,0,1,6,28,93
2013,2013-11-17 20:30:00,11,KAN,DEN,17,27,49.0,-7.5,24,2,1,200,45,0,3,30,25,144,24,1,1,323,40,0,0,0,36,104
2013,2013-11-17 13:03:00,11,ATL,TAM,28,41,43.5,-2.0,24,1,1,268,43,2,3,20,20,152,24,0,0,224,25,0,2,7,38,186
2013,2013-11-17 13:02:00,11,NYJ,BUF,14,37,39.5,2.0,12,2,1,133,29,3,4,30,23,134,14,1,0,245,28,0,1,0,38,68
2013,2013-11-17 16:25:00,11,SFO,NOR,20,23,50.0,-3.5,12,1,0,115,31,1,3,12,22,81,23,3,2,295,43,1,1,10,23,92
2013,2013-11-17 13:02:00,11,WAS,PHI,16,24,54.5,-4.0,23,3,1,236,35,1,4,28,38,191,22,0,0,276,26,0,3,22,33,126
2013,2013-11-18 20:42:00,11,NWE,CAR,20,24,46.5,-3.0,28,1,1,283,40,1,2,13,25,107,20,0,0,197,28,0,3,12,23,103
2013,2013-11-21 20:30:00,12,NOR,ATL,17,13,52.5,7.0,19,0,0,271,33,0,1,7,25,103,22,1,1,264,39,0,5,28,22,91
2013,2013-11-24 13:03:00,12,CAR,MIA,20,16,40.0,4.0,20,0,0,159,38,1,3,15,28,136,13,0,0,280,42,1,3,30,17,52
2013,2013-11-24 16:25:00,12,DAL,NYG,24,21,44.5,-2.5,24,1,0,204,38,1,4,30,20,107,22,1,1,154,30,0,2,20,30,202
2013,2013-11-24 13:03:00,12,TAM,DET,24,21,48.5,-7.0,10,1,0,207,21,0,4,40,24,22,25,3,1,286,46,4,2,11,24,104
2013,2013-11-24 13:03:00,12,PIT,CLE,27,11,40.0,-2.0,19,0,0,217,34,0,0,0,34,85,19,3,3,312,52,1,5,21,16,55
2013,2013-11-24 13:02:00,12,MIN,GNB,26,26,44.5,-5.5,28,2,1,215,30,0,6,18,43,232,30,0,0,298,53,0,2,18,34,196
2013,2013-11-24 16:05:00,12,IND,ARI,11,40,44.5,-3.0,15,0,0,159,39,1,1,4,15,80,27,1,0,290,38,0,3,24,30,120
2013,2013-11-24 16:05:00,12,TEN,OAK,23,19,42.0,2.0,22,3,0,312,42,0,2,8,29,114,19,2,1,260,32,1,0,0,23,93
2013,2013-11-24 13:02:00,12,NYJ,BAL,3,19,38.0,-3.5,12,1,1,118,24,2,3,22,28,102,15,0,0,245,27,1,4,28,31,67
2013,2013-11-24 13:03:00,12,SDG,KAN,41,38,43.0,-3.0,24,1,0,387,39,0,1,5,27,104,26,1,1,281,38,1,3,13,18,114
2013,2013-11-24 13:00:00,12,CHI,STL,21,42,46.0,-1.5,30,3,2,344,47,1,1,8,26,80,20,1,0,148,22,0,2,19,29,258
2013,2013-11-24 20:30:00,12,DEN,NWE,31,34,54.0,2.5,28,5,3,132,36,1,2,18,48,280,27,6,3,324,50,0,3,20,31,116
2013,2013-11-24 13:02:00,12,JAX,HOU,13,6,44.0,-10.0,16,1,0,215,33,0,4,24,28,118,11,0,0,141,34,1,2,28,21,77
