Season,Start,Week,Away,Home,APts,HPts,OverUnder,VegasLine,AFD,AFum,AFumL,APY,APA,API,HPS,HPSY,ARA,ARY,HFD,HFum,HFumL,HPY,HPA,HPI,HPS,HPSY,HRA,HRY
2016,2016-11-27 16:05:00,12,SEA,TAM,5,14,46.0,5.0,16,2,1,118,33,2,6,33,22,127,19,2,1,220,28,1,0,0,35,118
2016,2016-11-28 20:30:00,12,GNB,PHI,27,13,47.0,-4.0,25,1,0,313,39,0,0,0,28,74,20,1,0,211,36,1,4,43,18,81
2016,2016-12-01 20:25:00,13,DAL,MIN,17,15,43.5,3.0,13,4,2,124,18,0,3,15,28,140,21,3,1,231,47,0,3,22,19,87
2016,2016-12-04 16:25:00,13,WAS,ARI,23,31,48.5,-2.5,19,2,1,246,37,1,2,25,18,87,24,1,0,281,46,0,2,19,24,88
2016,2016-12-04 20:30:00,13,CAR,SEA,7,40,43.5,-8.0,14,1,1,182,33,1,0,0,21,89,29,1,0,294,39,1,3,21,29,240
2016,2016-12-04 13:00:00,13,LAR,NWE,10,26,44.5,-13.0,7,0,0,126,32,2,4,35,13,36,20,1,0,269,46,0,0,0,29,133
2016,2016-12-04 16:05:00,13,BUF,OAK,24,38,48.5,-3.0,24,1,1,170,35,1,4,21,30,212,24,0,0,260,35,0,0,0,32,139
2016,2016-12-04 13:00:00,13,HOU,GNB,13,21,44.5,-6.5,17,1,1,184,35,0,2,18,27,123,16,1,1,200,30,0,1,9,26,109
2016,2016-12-04 13:00:00,13,DEN,JAX,20,10,38.5,3.5,10,0,0,102,24,0,2,2,28,104,19,1,1,179,42,2,1,2,38,154
2016,2016-12-04 16:25:00,13,TAM,SDG,28,21,49.0,-3.5,20,0,0,268,30,1,1,12,30,81,18,0,0,211,26,2,2,14,25,119
2016,2016-12-04 13:00:00,13,DET,NOR,28,13,53.0,-6.5,24,0,0,337,42,0,2,4,23,85,20,1,0,319,44,3,1,7,12,50
2016,2016-12-04 13:00:00,13,SFO,CHI,6,26,44.0,0.0,10,1,0,6,15,0,6,33,34,141,19,2,1,184,18,0,1,8,40,142
2016,2016-12-04 13:00:00,13,PHI,CIN,14,32,42.0,-2.0,22,0,0,306,60,3,1,2,19,53,21,2,2,332,31,0,0,0,33,80
2016,2016-12-04 16:25:00,13,NYG,PIT,14,24,49.5,-6.5,16,0,0,178,39,2,2,17,14,56,20,1,1,272,37,1,2,17,30,117
2016,2016-12-04 13:00:00,13,KAN,ATL,29,28,50.0,-5.0,17,1,1,266,25,0,1,4,22,123,32,0,0,290,34,1,2,7,30,128
2016,2016-12-04 13:00:00,13,MIA,BAL,6,38,41.5,-3.5,16,2,0,215,40,3,2,11,16,62,28,1,1,386,50,1,0,0,20,110
2016,2016-12-05 20:30:00,13,IND,NYJ,41,10,48.5,-1.0,27,2,1,282,29,0,1,7,40,139,13,1,0,214,37,3,1,2,14,36
2016,2016-12-08 20:25:00,14,OAK,KAN,13,21,46.0,-3.5,18,1,0,109,41,0,1,8,31,135,14,2,2,258,26,1,1,6,27,65
2016,2016-12-11 13:00:00,14,MIN,JAX,25,16,38.0,3.0,22,2,1,292,34,0,0,0,29,85,18,0,0,230,37,0,4,27,24,85
2016,2016-12-11 13:00:00,14,ARI,MIA,23,26,44.0,2.0,21,4,2,125,33,2,3,20,27,175,15,5,2,231,25,1,1,11,31,83
2016,2016-12-11 16:25:00,14,SEA,GNB,10,38,47.0,3.0,22,1,1,218,39,5,3,22,26,136,18,0,0,237,25,0,1,9,30,93
2016,2016-12-11 13:00:00,14,WAS,PHI,27,22,48.5,2.0,16,0,0,227,21,1,2,7,23,107,24,3,1,288,46,1,4,26,26,95
2016,2016-12-11 20:30:00,14,DAL,NYG,7,10,47.0,3.5,13,2,1,152,37,2,3,13,25,108,12,4,2,167,28,1,3,26,33,93
2016,2016-12-11 16:25:00,14,NOR,TAM,11,16,52.0,-2.0,14,0,0,248,41,3,1,9,16,46,21,0,0,166,26,0,2,18,35,104
2016,2016-12-11 13:00:00,14,HOU,IND,22,17,47.5,-6.5,20,1,0,131,24,1,2,16,41,185,21,1,1,265,45,2,1,11,15,83
2016,2016-12-11 13:00:00,14,SDG,CAR,16,28,48.5,-1.0,17,2,2,220,39,3,5,16,20,58,17,0,0,146,27,1,2,14,38,126
2016,2016-12-11 16:25:00,14,ATL,LAR,42,14,44.0,4.5,18,0,0,220,30,0,2,17,25,66,21,3,3,208,41,2,3,27,23,104
2016,2016-12-11 13:00:00,14,CHI,DET,17,20,42.0,-7.5,16,0,0,204,32,0,1,8,17,92,25,0,0,209,35,2,3,14,28,114
2016,2016-12-11 13:00:00,14,DEN,TEN,10,13,44.0,-2.0,19,2,2,330,52,0,3,20,9,18,16,1,0,73,21,0,2,15,42,180
2016,2016-12-11 16:05:00,14,NYJ,SFO,23,17,42.5,-3.0,24,0,0,216,35,1,6,41,40,188,17,0,0,116,26,0,2,17,27,248
2016,2016-12-11 13:00:00,14,CIN,CLE,23,10,42.0,4.5,21,1,0,147,28,0,4,33,38,213,13,0,0,85,28,1,3,19,22,169
2016,2016-12-11 13:00:00,14,PIT,BUF,27,20,45.5,1.0,24,0,0,220,31,3,0,0,42,240,14,0,0,208,25,1,5,20,18,67
2016,2016-12-12 20:30:00,14,BAL,NWE,23,30,45.0,-6.0,17,0,0,306,52,1,2,18,14,42,20,2,2,401,38,1,1,5,26,95
2016,2016-12-15 20:25:00,15,LAR,SEA,3,24,39.5,-15.0,13,1,0,136,35,0,4,31,17,47,19,1,0,227,26,1,2,2,30,72
2016,2016-12-17 20:25:00,15,MIA,NYJ,34,13,40.0,2.5,13,1,0,236,18,1,1,0,27,67,20,3,1,244,46,3,3,22,23,116
2016,2016-12-18 16:05:00,15,SFO,ATL,13,41,51.5,-13.5,15,1,1,165,33,0,2,18,20,107,29,2,1,302,24,0,1,0,41,248
2016,2016-12-18 16:25:00,15,OAK,SDG,19,16,49.5,2.5,18,2,1,200,30,1,2,13,29,145,14,2,1,190,30,1,3,16,22,73
2016,2016-12-18 13:00:00,15,PHI,BAL,26,27,41.0,-5.0,27,3,0,159,42,1,1,11,38,169,18,2,1,189,30,1,3,17,24,151
2016,2016-12-18 13:00:00,15,TEN,KAN,19,17,43.0,-6.0,21,2,2,241,33,1,1,0,29,148,13,2,0,159,28,1,1,4,28,157
2016,2016-12-18 13:00:00,15,CLE,BUF,13,33,43.0,-10.5,16,2,0,162,28,0,5,34,21,107,29,0,0,171,25,0,1,3,40,280
2016,2016-12-18 16:25:00,15,NWE,DEN,16,3,43.0,3.0,20,3,0,177,32,0,2,11,39,136,15,2,2,251,40,1,4,31,17,58
2016,2016-12-18 13:00:00,15,IND,MIN,34,6,44.5,-5.0,27,0,0,250,28,0,0,0,40,161,20,2,2,248,42,1,5,43,9,34
2016,2016-12-18 13:00:00,15,PIT,CIN,24,20,45.5,3.0,26,1,0,285,36,0,1,1,29,97,19,0,0,146,27,1,1,11,28,76
2016,2016-12-18 13:00:00,15,JAX,HOU,20,21,39.5,-3.5,9,0,0,83,28,1,2,9,20,67,23,3,0,308,47,2,0,0,31,79
2016,2016-12-18 13:00:00,15,GNB,CHI,30,27,40.0,4.5,20,0,0,225,31,0,4,27,23,226,29,1,1,354,43,3,1,8,19,95
2016,2016-12-18 16:05:00,15,NOR,ARI,48,41,48.5,-3.0,33,1,1,358,48,0,3,31,32,130,26,2,2,309,40,0,1,9,15,116
2016,2016-12-18 20:30:00,15,TAM,DAL,20,26,47.5,-7.0,16,2,1,224,35,3,4,23,20,52,24,2,1,264,36,0,3,15,32,185
2016,2016-12-18 13:00:00,15,DET,NYG,6,17,42.5,-4.0,16,2,1,268,39,1,1,5,19,56,17,0,0,186,28,0,2,15,32,114
2016,2016-12-19 20:30:00,15,CAR,WAS,26,15,50.5,-7.0,22,1,0,290,37,0,2,10,33,148,18,2,2,306,47,1,1,9,13,29
2016,2016-12-22 20:25:00,16,NYG,PHI,19,24,42.5,-1.5,24,2,0,356,63,3,0,0,25,114,15,0,0,168,25,1,0,0,30,118
2016,2016-12-24 13:00:00,16,SDG,CLE,17,20,45.0,4.5,19,1,0,322,46,1,0,0,19,34,23,0,0,127,28,0,9,48,29,124
2016,2016-12-24 13:00:00,16,ATL,CAR,33,16,49.0,3.0,21,1,0,256,33,0,4,21,24,152,17,0,0,183,43,2,2,15,23,119
2016,2016-12-24 13:00:00,16,NYJ,NWE,3,41,45.0,-17.0,14,1,1,128,24,3,2,8,29,111,21,1,0,211,29,0,1,9,40,114
2016,2016-12-24 16:25:00,16,TAM,NOR,24,31,53.0,-3.0,23,0,0,260,35,2,2,17,21,89,25,1,0,294,34,0,2,5,31,123
2016,2016-12-24 20:25:00,16,CIN,HOU,10,12,41.5,-3.0,15,1,0,244,41,1,3,24,19,50,17,1,0,155,29,0,4,21,24,95
2016,2016-12-24 13:00:00,16,MIN,GNB,25,38,44.5,-6.0,22,2,2,353,50,0,4,29,20,93,19,1,0,308,39,0,4,39,15,40
2016,2016-12-24 16:25:00,16,SFO,LAR,22,21,39.5,-6.0,21,2,1,253,37,1,4,13,29,70,13,2,0,78,24,2,4,12,29,99
2016,2016-12-24 16:25:00,16,ARI,SEA,34,31,43.5,-9.0,21,1,1,276,27,0,1,8,29,94,24,1,1,313,45,0,6,37,27,78
2016,2016-12-24 13:00:00,16,TEN,JAX,17,38,44.0,4.0,19,1,0,205,44,1,3,18,20,58,25,2,1,331,39,0,2,14,28,84
2016,2016-12-24 16:05:00,16,IND,OAK,25,33,52.0,-3.5,20,1,1,288,29,2,0,0,24,102,27,1,0,253,34,0,1,8,37,210
2016,2016-12-24 13:00:00,16,MIA,BUF,34,31,44.5,-4.5,22,0,0,233,30,1,0,0,38,261,30,1,0,317,39,0,2,12,49,272
2016,2016-12-24 13:00:00,16,WAS,CHI,41,21,49.0,3.0,21,0,0,270,29,0,0,0,35,208,31,0,0,318,40,5,1,5,26,140
2016,2016-12-25 20:30:00,16,DEN,KAN,10,33,38.0,-3.5,14,3,2,183,43,1,0,0,14,63,23,2,0,246,37,1,0,0,37,238
2016,2016-12-25 16:30:00,16,BAL,PIT,27,31,46.5,-5.5,22,2,0,246,44,1,2,16,26,122,23,0,0,279,33,2,0,0,22,127
2016,2016-12-26 20:30:00,16,DET,DAL,21,42,46.5,-6.5,23,2,1,229,46,1,4,31,20,90,23,0,0,211,21,0,1,11,30,164
2016,2017-01-01 13:00:00,17,JAX,IND,20,24,48.5,-5.5,23,2,2,288,39,0,2,13,30,182,24,1,1,290,41,1,4,31,22,94
2016,2017-01-01 20:30:00,17,GNB,DET,31,24,50.0,3.5,28,0,0,295,39,0,1,5,31,153,24,0,0,332,41,1,2,15,21,76
2016,2017-01-01 13:00:00,17,HOU,TEN,17,24,41.5,-3.0,20,1,1,243,48,0,4,35,22,46,16,0,0,133,26,1,4,17,29,103
2016,2017-01-01 13:00:00,17,CHI,MIN,10,38,44.0,-6.0,19,4,3,140,20,2,2,9,37,183,21,0,0,250,34,1,0,0,28,124
2016,2017-01-01 16:25:00,17,KAN,SDG,37,27,45.0,5.5,26,0,0,262,28,1,1,2,31,103,26,0,0,269,38,2,0,0,26,129
2016,2017-01-01 16:25:00,17,NOR,ATL,32,38,58.5,-7.5,26,1,0,341,50,1,2,9,23,132,25,0,0,323,36,0,1,8,22,142
2016,2017-01-01 13:00:00,17,BAL,CIN,10,27,40.5,2.5,22,0,0,263,51,2,3,16,16,72,25,1,0,218,28,0,1,8,38,153
2016,2017-01-01 16:25:00,17,OAK,DEN,6,24,40.0,-1.0,11,3,2,164,32,1,2,7,16,57,18,1,0,206,27,1,0,0,40,143
2016,2017-01-01 16:25:00,17,NYG,WAS,19,10,47.5,-9.0,17,0,0,171,27,0,1,9,40,161,16,2,1,246,35,2,4,41,15,38
2016,2017-01-01 13:00:00,17,BUF,NYJ,10,30,43.0,3.5,14,2,2,162,31,1,3,20,28,68,18,1,0,202,30,0,1,8,30,127
2016,2017-01-01 13:00:00,17,CLE,PIT,24,27,41.5,-3.0,27,4,3,206,40,1,4,26,33,231,21,1,0,243,37,1,4,34,28,69
2016,2017-01-01 13:00:00,17,NWE,MIA,35,14,47.0,7.5,22,0,0,276,34,0,0,0,29,120,16,3,1,205,34,1,0,0,23,75
2016,2017-01-01 16:25:00,17,SEA,SFO,25,23,45.0,11.5,18,3,0,289,38,0,2,11,25,87,14,3,2,191,22,0,5,24,31,62
2016,2017-01-01 16:25:00,17,ARI,LAR,44,6,39.0,7.0,21,1,0,260,42,2,1,3,24,84,9,5,1,71,28,2,7,72,22,52
2016,2017-01-01 13:00:00,17,CAR,TAM,16,17,44.5,-3.0,18,0,0,207,32,3,3,30,32,128,18,1,1,188,35,1,3,14,25,112
2016,2017-01-01 13:00:00,17,DAL,PHI,13,27,44.0,-6.5,15,1,0,126,29,2,3,25,21,69,24,0,0,232,43,0,2,13,30,114
2016,2017-01-07 20:15:00,18,DET,SEA,6,26,45.5,-8.0,13,1,0,182,32,0,3,23,15,49,24,0,0,210,30,0,3,14,38,177
2016,2017-01-07 16:35:00,18,OAK,HOU,14,27,38.0,-4.0,16,0,0,139,45,3,3,22,21,64,19,3,0,168,25,0,0,0,44,123
2016,2017-01-08 13:05:00,18,MIA,PIT,12,30,47.5,-11.0,18,3,2,253,36,1,5,36,21,52,19,0,0,188,18,2,1,9,35,179
2016,2017-01-08 16:40:00,18,NYG,GNB,13,38,46.5,-5.0,15,1,1,295,44,1,2,4,17,70,23,0,0,331,40,0,5,31,25,75
2016,2017-01-14 16:35:00,19,SEA,ATL,20,36,51.0,-6.5,17,0,0,208,30,2,3,17,21,101,28,2,0,323,37,0,3,15,29,99
2016,2017-01-14 20:15:00,19,HOU,NWE,16,34,44.0,-16.0,14,0,0,180,40,3,3,17,23,105,20,2,1,279,38,2,2,8,27,98
2016,2017-01-15 16:40:00,19,GNB,DAL,34,31,52.5,-5.5,27,0,0,326,43,1,3,29,17,87,25,0,0,291,38,1,2,11,24,138
2016,2017-01-15 20:20:00,19,PIT,KAN,18,16,45.5,-2.5,20,0,0,218,31,1,1,6,34,171,16,1,1,166,34,1,1,6,14,61
2016,2017-01-22 18:40:00,20,PIT,NWE,17,36,50.0,-5.5,22,1,1,314,47,1,0,0,20,54,26,0,0,374,42,0,2,10,27,57
2016,2017-01-22 15:05:00,20,GNB,ATL,21,44,59.5,-6.5,24,1,1,268,45,1,2,19,17,99,30,2,0,392,38,0,0,0,30,101
2016,2017-02-05 18:30:00,21,NWE,ATL,34,28,57.0,3.0,37,1,1,442,63,1,5,24,25,104,17,1,1,240,23,0,5,44,18,104
