"","player","year","proj_air","proj_yac","proj_rush","proj_total"
"79","C.Chambers-00-0020446",2016,NA,NA,NA,NA
"80","C.Chambers-00-0020446",2017,NA,NA,NA,NA
"81","C.Chambers-00-0020446",2018,NA,NA,NA,NA
"82","C.Davis-00-0025417",2016,NA,NA,NA,NA
"83","C.Davis-00-0025417",2017,NA,NA,NA,NA
"84","C.Davis-00-0025417",2018,NA,NA,NA,NA
"85","C.Henry-00-0023518",2016,NA,NA,NA,NA
"86","C.Henry-00-0023518",2017,NA,NA,NA,NA
"87","C.Henry-00-0023518",2018,NA,NA,NA,NA
"88","C.Johnson-00-0025389",2016,1.18822483999539,0.361406981308722,0,1.54963182130412
"89","C.Johnson-00-0025389",2017,0.562157809265272,0.148434686282718,0,0.71059249554799
"90","C.Johnson-00-0025389",2018,0.146049030902943,0.0275869634661797,0,0.173635994369123
"91","C.Martin-00-0026753",2016,NA,NA,NA,NA
"92","C.Martin-00-0026753",2017,NA,NA,NA,NA
"93","C.Martin-00-0026753",2018,NA,NA,NA,NA
"94","C.Ochocinco-00-0020397",2016,NA,NA,NA,NA
"95","C.Ochocinco-00-0020397",2017,NA,NA,NA,NA
"96","C.Ochocinco-00-0020397",2018,NA,NA,NA,NA
"97","C.Roby-00-0023503",2016,0,0,0,0
"98","C.Roby-00-0023503",2017,0,0,0,0
"99","C.Roby-00-0023503",2018,NA,NA,NA,NA
"100","C.Schilens-00-0026366",2016,NA,NA,NA,NA
"101","C.Schilens-00-0026366",2017,NA,NA,NA,NA
"102","C.Schilens-00-0026366",2018,NA,NA,NA,NA
"103","C.Stuckey-00-0025622",2016,NA,NA,NA,NA
"104","C.Stuckey-00-0025622",2017,NA,NA,NA,NA
"105","C.Stuckey-00-0025622",2018,NA,NA,NA,NA
"106","D.Amendola-00-0026035",2016,0.161558664614786,0.174575707208428,0,0.336134371823214
"107","D.Amendola-00-0026035",2017,0.164005805842503,0.104795012156481,0,0.268800817998984
"108","D.Amendola-00-0026035",2018,0.343733338225961,0.130320087429966,0,0.474053425655927
"109","D.Anderson-00-0024465",2016,NA,NA,NA,NA
"110","D.Anderson-00-0024465",2017,NA,NA,NA,NA
"111","D.Anderson-00-0024465",2018,NA,NA,NA,NA
"112","D.Aromashodu-00-0024447",2016,NA,NA,NA,NA
"113","D.Aromashodu-00-0024447",2017,NA,NA,NA,NA
"114","D.Aromashodu-00-0024447",2018,NA,NA,NA,NA
"115","D.Avery-00-0026173",2016,0.0548957323197478,0.0455751353775252,-2.40544992858319e-06,0.100468462247344
"116","D.Avery-00-0026173",2017,0.00846621759150408,0.00680446108539986,0,0.0152706786769039
"117","D.Avery-00-0026173",2018,NA,NA,NA,NA
"118","D.Bess-00-0026000",2016,0.0192305797568593,0.01449194209334,0,0.0337225218501993
"119","D.Bess-00-0026000",2017,NA,NA,NA,NA
"120","D.Bess-00-0026000",2018,NA,NA,NA,NA
"121","D.Bowe-00-0025410",2016,0.253029973016377,0.0950319293197976,0,0.348061902336175
"122","D.Bowe-00-0025410",2017,0.0685083868947372,0.028665006481572,0,0.0971733933763092
"123","D.Bowe-00-0025410",2018,0,0,0,0
"124","D.Branch-00-0021192",2016,NA,NA,NA,NA
"125","D.Branch-00-0021192",2017,NA,NA,NA,NA
