"","player","year","proj_air","proj_yac","proj_rush","proj_total"
"120","E.James-00-0008241",2018,NA,NA,NA,NA
"121","F.Gore-00-0023500",2016,0.0337387486449014,0.0114387035329844,0.222704144574549,0.267881596752435
"122","F.Gore-00-0023500",2017,0.0817867250439223,0.0999444093920817,0.215067448596336,0.39679858303234
"123","F.Gore-00-0023500",2018,0.0640411131500401,0.0583474294369906,0.604859503735384,0.727248046322414
"124","F.Jackson-00-0024204",2016,-0.0656744421425056,0.065363992090781,0.0334449091862795,0.0331344591345549
"125","F.Jackson-00-0024204",2017,-0.0239756713844147,0.0272016602726334,0.00700392431782866,0.0102299132060474
"126","F.Jackson-00-0024204",2018,5.37745970976303e-05,0.0084121839560935,0,0.00846595855319113
"127","F.Jones-00-0026162",2016,0.00144785844573006,0.00140139478273047,-0.0002093260977143,0.00263992713074622
"128","F.Jones-00-0026162",2017,NA,NA,NA,NA
"129","F.Jones-00-0026162",2018,NA,NA,NA,NA
"130","F.Taylor-00-0016098",2016,NA,NA,NA,NA
"131","F.Taylor-00-0016098",2017,NA,NA,NA,NA
"132","F.Taylor-00-0016098",2018,NA,NA,NA,NA
"133","G.Coffee-00-0027048",2016,NA,NA,NA,NA
"134","G.Coffee-00-0027048",2017,NA,NA,NA,NA
"135","G.Coffee-00-0027048",2018,NA,NA,NA,NA
"136","G.Johnson-00-0027098",2016,NA,NA,NA,NA
"137","G.Johnson-00-0027098",2017,NA,NA,NA,NA
"138","G.Johnson-00-0027098",2018,NA,NA,NA,NA
"139","G.Jones-00-0022897",2016,0.001433670712372,0.00120005911366879,0,0.00263372982604079
"140","G.Jones-00-0022897",2017,NA,NA,NA,NA
"141","G.Jones-00-0022897",2018,NA,NA,NA,NA
"142","G.Russell-00-0024846",2016,NA,NA,NA,NA
"143","G.Russell-00-0024846",2017,NA,NA,NA,NA
"144","G.Russell-00-0024846",2018,NA,NA,NA,NA
"145","G.Wolfe-00-0025480",2016,NA,NA,NA,NA
"146","G.Wolfe-00-0025480",2017,NA,NA,NA,NA
"147","G.Wolfe-00-0025480",2018,NA,NA,NA,NA
"148","H.Evans-00-0020507",2016,NA,NA,NA,NA
"149","H.Evans-00-0020507",2017,NA,NA,NA,NA
"150","H.Evans-00-0020507",2018,NA,NA,NA,NA
"151","J.Addai-00-0024245",2016,NA,NA,NA,NA
"152","J.Addai-00-0024245",2017,NA,NA,NA,NA
"153","J.Addai-00-0024245",2018,NA,NA,NA,NA
"154","J.Battle-00-0025701",2016,0,0,-8.92320366703241e-05,-8.92320366703241e-05
"155","J.Battle-00-0025701",2017,0,0,0,0
"156","J.Battle-00-0025701",2018,NA,NA,NA,NA
"157","J.Charles-00-0026213",2016,-0.0255671491198414,0.0447654104785534,0.191911840159602,0.211110101518314
"158","J.Charles-00-0026213",2017,-0.0118460088964326,0.0136438196432533,0.0835273451203438,0.0853251558671645
"159","J.Charles-00-0026213",2018,0.0327442858299001,-0.0135076452882386,0.103260347192915,0.122496987734576
"160","J.Davis-00-0027130",2016,NA,NA,NA,NA
"161","J.Davis-00-0027130",2017,NA,NA,NA,NA
